"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2025年30週"
"集計期間終了週","2025年30週"
"性別","男性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","1","4","93","0","0","0","2","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","1","3","","","","","","",""
"中央区","0","8","133","2","2","1","16","0","0","1","0","4","0","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"みなと","0","15","213","2","1","1","5","3","6","2","1","13","1","2","0","0","0","0","0","0","1","0","0","4","","","","","","",""
"新宿区","1","20","159","4","1","6","16","3","3","0","0","1","0","1","0","0","1","0","0","0","0","0","0","3","","","","","","",""
"文京","1","10","245","4","2","5","6","3","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","2","","","","","","",""
"台東","2","13","199","2","0","0","22","1","3","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"墨田区","0","23","84","0","0","1","1","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","8","","","","","","",""
"江東区","2","9","507","1","2","16","47","3","6","1","1","10","0","3","0","0","2","0","0","0","0","0","0","0","","","","","","",""
"品川区","0","7","149","0","4","1","16","1","0","2","1","5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"目黒区","1","13","147","1","0","3","14","2","2","1","0","7","1","2","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"大田区","2","34","386","1","4","19","47","4","14","2","4","16","1","2","0","0","0","0","0","1","0","0","0","1","","","","","","",""
"世田谷","6","31","569","2","0","13","28","4","4","3","4","12","0","0","0","0","1","0","0","0","0","0","0","5","","","","","","",""
"渋谷区","19","5","103","0","0","0","5","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","5","","","","","","",""
"中野区","3","21","467","0","1","14","13","0","3","1","3","7","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"杉並","5","18","286","1","4","3","20","1","0","0","3","4","0","0","2","0","0","1","0","2","0","0","0","3","","","","","","",""
"池袋","2","16","196","4","1","3","6","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","","","","","","",""
"北区","5","21","280","1","1","13","16","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
