"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2025年35週"
"集計期間終了週","2025年35週"
"性別","男性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","2","10","57","0","0","2","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"中央区","0","5","99","1","0","2","16","0","3","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"みなと","1","12","173","4","1","2","16","1","2","0","1","4","3","1","0","0","0","0","0","0","0","0","1","1","","","","","","",""
"新宿区","2","30","124","2","0","2","6","1","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","6","","","","","","",""
"文京","2","16","249","4","0","6","10","1","0","1","1","3","0","0","0","0","0","0","0","0","0","0","0","4","","","","","","",""
"台東","0","12","195","1","0","0","23","1","1","2","1","8","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"墨田区","0","27","67","4","0","1","9","0","1","0","0","3","0","2","0","0","0","0","0","0","0","0","0","2","","","","","","",""
"江東区","7","19","346","9","0","10","29","1","5","2","1","13","0","0","1","0","1","0","0","0","0","0","0","0","","","","","","",""
"品川区","2","18","159","3","0","5","12","1","1","0","2","6","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"目黒区","1","14","143","2","0","3","14","1","5","0","1","4","0","1","1","0","0","0","0","0","0","0","0","0","","","","","","",""
"大田区","0","48","365","11","5","16","39","0","3","2","2","6","2","0","0","0","0","0","0","1","0","0","0","1","","","","","","",""
"世田谷","1","36","534","10","0","11","19","2","4","4","0","4","1","0","0","0","3","0","0","0","0","0","0","6","","","","","","",""
"渋谷区","0","11","101","2","0","0","10","1","0","0","0","2","0","0","0","0","1","0","0","0","0","0","0","12","","","","","","",""
"中野区","0","23","371","3","0","6","9","1","4","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"杉並","1","29","277","11","0","2","20","0","4","0","0","2","1","0","0","0","0","0","0","0","0","1","0","4","","","","","","",""
"池袋","1","19","210","8","0","1","3","0","2","0","0","6","0","0","0","0","0","0","0","1","0","0","0","0","","","","","","",""
"北区","0","26","280","5","0","13","23","3","10","4","3","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"荒川区","3","15","174","10","0","1","14","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"板橋区","0","43","281","4","0","5","12","1","2","1","2","4","0","0","0","0","1","0","0","0","0","0","0","2","","","","","","",""
"練馬区","3","37","372","4","5","8","18","2","1","0","2","10","0","1","0","0","4","0","0","0","0","0","0","0","","","","","","",""
"足立","2","48","457","11","6","3","18","2","5","7","4","8","0","0","1","0","1","0","0","0","0","0","0","0","","","","","","",""
"葛飾区","0","14","236","4","0","5","17","0","1","0","0","3","0","1","0","0","0","0","0","2","0","0","0","5","","","","","","",""
"江戸川","1","44","462","13","3","12","23","6","5","0","3","12","0","3","0","0","3","0","0","0","0","0","0","0","","","","","","",""
"八王子市","1","33","797","4","2","24","31","1","2","5","3","19","0","1","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"町田市","0","38","622","10","2","23","62","12","0","7","3","14","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"西多摩","0","23","127","0","0","0","9","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"南多摩","1","35","327","0","1","3","15","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"多摩立川","7","39","394","6","1","17","24","0","10","3","0","18","0","3","0","0","1","0","0","0","0","0","0","1","","","","","","",""
"多摩府中","4","73","958","13","4","28","69","0","5","2","1","22","3","4","0","0","1","0","0","0","0","0","0","5","","","","","","",""
"多摩小平","5","40","508","9","2","18","58","5","3","3","2","13","1","1","0","0","0","0","0","0","0","0","0","6","","","","","","",""
"島しょ","0","7","33","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"合計","47","844","9498","168","32","229","634","44","81","44","34","196","12","22","3","0","19","0","0","4","0","1","1","58","","","","","","",""


"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2025年35週"
"集計期間終了週","2025年35週"
"性別","女性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","14","58","1","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"中央区","1","3","100","2","0","0","11","0","2","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"みなと","5","15","156","7","1","2","6","0","1","0","0","2","1","0","0","0","0","0","0","0","0","0","1","1","","","","","","",""
"新宿区","1","33","141","3","1","3","7","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","","","","","","",""
"文京","0","13","205","0","2","1","14","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"台東","0","12","151","2","2","2","29","0","4","2","0","6","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"墨田区","0","36","73","1","0","2","5","0","0","0","0","2","0","0","0","0","0","0","0","1","0","0","1","0","","","","","","",""
"江東区","3","23","332","3","0","7","32","1","4","0","3","10","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"品川区","0","23","197","0","0","4","10","1","3","1","1","8","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"目黒区","0","20","129","0","0","4","9","0","0","1","0","5","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"大田区","4","48","340","13","4","17","15","0","2","1","2","4","1","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"世田谷","3","42","458","8","3","6","14","2","3","0","2","13","1","0","0","0","1","0","0","0","0","0","0","2","","","","","","",""
"渋谷区","1","16","119","1","0","0","1","0","0","0","0","2","0","0","0","0","1","0","0","0","0","0","0","6","","","","","","",""
"中野区","0","37","375","0","0","4","11","0","6","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"杉並","1","40","241","7","0","0","15","0","3","1","1","1","0","1","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"池袋","2","27","245","8","0","1","4","0","0","0","0","11","0","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"北区","2","47","283","5","2","7","16","1","8","2","6","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"荒川区","3","16","177","9","1","4","2","0","1","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0","","","","","","",""
"板橋区","1","31","303","3","0","2","13","0","1","1","0","4","0","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"練馬区","5","66","408","5","2","6","20","1","0","1","0","14","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"足立","1","53","544","13","6","4","10","0","6","4","1","7","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"葛飾区","0","29","234","3","0","2","16","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","5","","","","","","",""
