"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2005年13週"
"集計期間終了週","2005年13週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","7","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","9","0","0","1","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","5","3","2","4","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","10","0","1","2","16","1","0","0","1","0","0","0","0","3","0","0","0","6","0","0","0","0","0","","","","","",""
"文京","7","0","0","1","4","0","0","0","0","0","0","0","0","1","0","0","0","3","0","0","0","0","0","","","","","",""
"台東","7","0","0","2","15","4","2","1","1","0","0","0","0","5","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","12","0","0","4","4","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","3","0","0","1","13","3","1","0","1","0","0","0","0","4","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","4","0","0","2","36","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","4","0","0","2","7","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","8","0","1","4","48","3","0","0","2","0","0","0","0","10","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","10","0","0","1","14","7","0","1","3","0","0","0","0","4","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","5","0","0","0","14","2","0","0","1","0","0","0","0","6","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","11","0","0","3","10","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","33","1","0","5","20","3","0","1","3","0","0","0","0","4","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","1","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","10","0","0","3","7","7","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","4","0","0","0","4","0","0","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"板橋区","11","0","0","1","5","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","","","","","",""
"練馬区","16","0","0","5","12","2","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","6","0","1","1","9","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","10","0","0","4","5","3","0","0","3","0","0","0","0","8","0","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","10","0","1","2","6","4","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子","6","0","0","0","2","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0","","","","","",""
"町田市","15","0","0","3","14","2","0","3","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","14","0","0","4","7","3","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","9","0","0","1","18","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","12","0","0","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","12","1","0","0","13","5","0","0","2","0","0","0","0","2","0","0","0","1","0","0","0","0","0","","","","","",""
"多摩小平","21","0","1","2","36","6","1","0","4","0","1","0","0","1","1","0","0","1","0","0","0","0","0","","","","","",""
"島しょ","1","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"合計","293","5","7","58","363","61","6","9","27","0","1","1","0","83","2","0","0","12","0","0","2","0","0","","","","","",""


"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2005年13週"
"集計期間終了週","2005年13週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","7","0","0","1","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","2","2","1","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","6","0","0","1","9","1","0","1","0","0","0","0","0","1","0","0","0","6","0","0","0","0","0","","","","","",""
"文京","10","0","0","0","9","3","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","11","0","0","1","6","3","1","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","8","0","0","2","7","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","4","0","0","1","10","2","0","0","1","0","0","0","0","7","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","5","0","0","0","22","2","1","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","8","0","3","0","35","9","0","0","1","0","0","1","0","8","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","10","0","0","1","20","3","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","3","0","0","0","10","4","0","0","2","0","0","0","0","4","0","0","0","0","1","0","0","0","0","","","","","",""
"中野区","16","0","0","0","8","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","23","2","0","6","26","3","0","3","3","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","5","0","0","1","6","6","0","0","3","0","0","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","3","0","0","0","6","1","0","5","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"板橋区","11","0","0","0","2","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","1","0","0","","","","","",""
"練馬区","22","0","0","1","8","7","0","1","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","8","0","1","0","5","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","15","0","0","0","4","11","0","0","1","0","0","0","0","5","0","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","24","0","1","1","8","6","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子","6","0","0","0","3","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","7","0","0","0","15","2","0","0","1","0","0","1","0","3","1","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","13","0","0","1","19","5","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","7","0","0","0","16","1","0","0","1","0","0","0","0","4","1","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","14","0","0","0","12","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","23","1","0","3","19","0","1","1","4","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","18","0","1","5","27","7","0","0","3","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","2","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","295","5","7","28","333","82","3","12","30","0","0","2","0","65","3","0","0","7","1","0","1","0","0","","","","","",""


"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2005年13週"
"集計期間終了週","2005年13週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","10","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","5","4","0","2","0","0"
"中央区","16","0","0","2","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"みなと","7","5","3","7","13","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","6","1","1","0","0"
"新宿区","16","0","1","3","25","2","0","1","1","0","0","0","0","4","0","0","0","12","0","0","0","0","0","7","6","2","2","0","0"
"文京","17","0","0","1","13","3","0","0","0","0","0","0","0","4","0","0","0","3","0","0","0","0","0","4","3","1","1","0","0"
"台東","18","0","0","3","21","7","3","1","3","0","0","0","0","7","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"墨田区","20","0","0","6","11","1","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","4","3","0","1","0","0"
"江東区","7","0","0","2","23","5","1","0","2","0","0","0","0","11","0","0","0","0","0","0","0","0","0","4","3","1","0","0","0"
"品川区","9","0","0","2","58","3","3","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","7","6","0","0","0","0"
"目黒区","4","0","0","2","15","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"大田区","16","0","4","4","83","12","0","0","3","0","0","1","0","18","0","0","0","0","0","0","0","0","0","10","9","1","1","0","0"
"世田谷","20","0","0","2","34","10","0","1","6","0","0","0","0","4","1","0","0","0","0","0","0","0","0","9","8","0","2","0","0"
"渋谷区","8","0","0","0","24","6","0","0","3","0","0","0","0","10","0","0","0","0","1","0","0","0","0","5","4","1","2","0","0"
"中野区","27","0","0","3","18","1","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","7","6","0","1","0","0"
"杉並","56","3","0","11","46","6","0","4","6","0","0","0","0","6","0","0","0","0","0","0","0","0","0","7","6","0","1","0","0"
"池袋","2","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","5","1","1","0","0"
"北区","15","0","0","4","13","13","0","0","6","0","0","1","0","3","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"荒川区","7","0","0","0","10","1","0","8","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","3","2","1","0","0","0"
"板橋区","22","0","0","1","7","0","0","0","1","0","0","0","0","3","0","0","0","0","0","0","2","0","0","7","6","0","1","0","0"
"練馬区","38","0","0","6","20","9","0","1","3","0","0","0","0","3","0","0","0","0","0","0","0","0","0","6","5","0","0","0","0"
"足立","14","0","2","1","14","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"葛飾区","25","0","0","4","9","14","0","0","4","0","0","0","0","13","0","0","0","0","0","0","0","0","0","5","4","0","1","0","0"
"江戸川","34","0","2","3","14","10","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"八王子","12","0","0","0","5","2","0","0","0","0","0","0","0","3","0","0","0","0","0","0","1","0","0","3","2","1","1","0","0"
"町田市","22","0","0","3","29","4","0","3","1","0","0","1","0","9","1","0","0","0","0","0","0","0","0","3","2","1","0","0","0"
"西多摩","27","0","0","5","26","8","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","7","5","0","1","0","0"
"南多摩","16","0","0","1","34","1","0","0","1","0","0","0","0","9","1","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"多摩立川","26","0","0","0","17","2","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","8","6","1","1","0","0"
"多摩府中","35","2","0","3","32","5","1","1","6","0","0","0","0","4","0","0","0","1","0","0","0","0","0","13","10","1","2","0","0"
"多摩小平","39","0","2","7","63","13","1","0","7","0","1","0","0","3","1","0","0","1","0","0","0","0","0","8","6","1","2","0","0"
"島しょ","3","0","0","0","2","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","1","0","1","0","0"
