"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2006年11週
"集計期間終了週",2006年11週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","246","238","484","178"
"RSウイルス感染症","1","2","3","142"
"咽頭結膜熱","23","23","46","142"
"Ａ群溶血性レンサ球菌咽頭炎","176","177","353","142"
"感染性胃腸炎","565","521","1086","142"
"水痘","115","86","201","142"
"手足口病","1","2","3","142"
"伝染性紅斑","25","19","44","142"
"突発性発しん","28","31","59","142"
"百日咳","0","0","0","142"
"風しん","0","1","1","142"
"ヘルパンギーナ","5","7","12","142"
"麻しん（成人麻しん以外）","0","0","0","142"
"流行性耳下腺炎","62","59","121","142"
"不明発しん症","1","7","8","142"
"川崎病","0","1","1","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","3","1","4","14"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","1","1","2","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
