"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2011年15週
"集計期間終了週",2011年15週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","1090","1008","2098","417"
"RSウイルス感染症","13","11","24","262"
"咽頭結膜熱","19","21","40","262"
"Ａ群溶血性レンサ球菌咽頭炎","358","253","611","262"
"感染性胃腸炎","1192","1010","2202","262"
"水痘","125","103","228","262"
"手足口病","8","9","17","262"
"伝染性紅斑","71","76","147","262"
"突発性発しん","93","100","193","262"
"百日咳","2","3","5","262"
"ヘルパンギーナ","0","4","4","262"
"流行性耳下腺炎","45","32","77","262"
"不明発しん症","10","7","17","262"
"川崎病","2","1","3","262"
"急性出血性結膜炎","0","1","1","38"
"流行性角結膜炎","11","5","16","38"
"細菌性髄膜炎","0","0","0","23"
"無菌性髄膜炎","0","0","0","23"
"マイコプラズマ肺炎","4","4","8","23"
"クラミジア肺炎(オウム病は除く)","0","0","0","23"
"インフルエンザ入院","0","0","0","25"
