"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2025年7月"
"集計期間終了月","2025年7月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","12","5","20","4","0","0","4","0","0","",""
"区南部","41","9","8","24","0","0","2","0","0","",""
"区西南部","8","4","1","1","1","0","4","0","0","",""
"区西部","28","12","18","18","1","0","5","0","1","",""
"区西北部","12","0","3","3","0","0","5","0","0","",""
"区東北部","0","0","0","0","0","0","1","0","0","",""
"区東部","13","7","3","6","0","0","7","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","5","0","0","",""
"北多摩西部","0","0","0","1","0","0","0","0","0","",""
"北多摩南部","0","0","0","0","0","0","5","1","0","",""
"北多摩北部","0","0","0","0","0","0","3","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","114","37","53","57","2","0","41","1","1","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2025年7月"
"集計期間終了月","2025年7月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","9","4","3","7","0","0","2","0","0","",""
"区南部","19","5","0","3","0","0","0","0","0","",""
"区西南部","10","6","8","1","2","0","4","0","0","",""
"区西部","11","2","8","0","1","0","7","0","3","",""
"区西北部","1","0","0","1","0","0","2","0","0","",""
"区東北部","10","0","1","0","0","0","2","0","0","",""
"区東部","7","0","1","0","1","0","3","0","0","",""
"西多摩","0","0","0","0","0","0","2","0","0","",""
"南多摩","7","1","1","1","2","0","2","0","0","",""
"北多摩西部","6","0","0","1","1","0","0","0","0","",""
"北多摩南部","0","0","0","0","0","0","1","2","1","",""
"北多摩北部","0","0","0","0","0","0","0","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","80","18","22","14","7","0","25","2","4","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2025年7月"
"集計期間終了月","2025年7月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","21","9","23","11","0","0","6","0","0","10","4"
"区南部","60","14","8","27","0","0","2","0","0","3","1"
"区西南部","18","10","9","2","3","0","8","0","0","5","3"
"区西部","39","14","26","18","2","0","12","0","4","11","4"
"区西北部","13","0","3","4","0","0","7","0","0","6","2"
"区東北部","10","0","1","0","0","0","3","0","0","3","1"
"区東部","20","7","4","6","1","0","10","0","0","6","1"
"西多摩","0","0","0","0","0","0","2","0","0","0","1"
"南多摩","7","1","1","1","2","0","7","0","0","5","1"
"北多摩西部","6","0","0","2","1","0","0","0","0","2","1"
"北多摩南部","0","0","0","0","0","0","6","3","1","3","3"
"北多摩北部","0","0","0","0","0","0","3","0","0","1","2"
"島しょ","0","0","0","0","0","0","0","0","0","0","1"
"合計","194","55","75","71","9","0","66","3","5","55","25"


