"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2017年7週
"集計期間終了週",2017年7週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","4535","4742","9277","416"
"RSウイルス感染症","10","18","28","262"
"咽頭結膜熱","43","24","67","262"
"Ａ群溶血性レンサ球菌咽頭炎","310","237","547","262"
"感染性胃腸炎","893","796","1689","262"
"水痘","37","37","74","262"
"手足口病","11","8","19","262"
"伝染性紅斑","18","13","31","262"
"突発性発しん","62","59","121","262"
"百日咳","0","1","1","262"
"ヘルパンギーナ","1","0","1","262"
"流行性耳下腺炎","49","29","78","262"
"不明発しん症","4","4","8","262"
"川崎病","0","3","3","262"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","4","6","10","39"
"細菌性髄膜炎","0","1","1","25"
"無菌性髄膜炎","0","1","1","25"
"マイコプラズマ肺炎","3","4","7","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","3","4","7","25"
"インフルエンザ入院","42","41","83","25"
