"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2000年35週
"集計期間終了週",2000年35週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","0","0","178"
"RSウイルス感染症","0","0","0","142"
"咽頭結膜熱","8","7","15","142"
"Ａ群溶血性レンサ球菌咽頭炎","11","9","20","142"
"感染性胃腸炎","128","94","222","142"
"水痘","28","24","52","142"
"手足口病","95","82","177","142"
"伝染性紅斑","8","15","23","142"
"突発性発しん","52","41","93","142"
"百日咳","1","1","2","142"
"風しん","0","4","4","142"
"ヘルパンギーナ","59","66","125","142"
"麻しん（成人麻しん以外）","6","5","11","142"
"流行性耳下腺炎","44","37","81","142"
"不明発しん症","6","5","11","142"
"川崎病","1","0","1","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","8","14","22","14"
"急性脳炎(日本脳炎を除く)","0","0","0","25"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
