"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2012年3週"
"集計期間終了週","2012年3週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","201","9","2","12","81","12","2","5","11","0","0","2","0","0","0","0","0","0","2","0","1","","","","","",""
"区南部","157","1","7","21","162","8","0","1","5","0","0","4","4","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","190","1","3","33","151","9","1","1","5","0","0","0","0","0","0","1","0","0","2","0","1","","","","","",""
"区西部","188","3","0","13","169","6","0","0","5","0","0","2","1","1","0","0","1","0","0","0","1","","","","","",""
"区西北部","357","2","1","31","143","16","5","0","7","0","0","4","0","0","0","1","0","0","0","0","3","","","","","",""
"区東北部","350","1","4","36","231","7","1","3","3","1","0","1","0","0","0","1","0","0","2","0","2","","","","","",""
"区東部","361","13","4","35","209","34","0","9","11","0","0","1","4","1","0","1","0","1","1","0","1","","","","","",""
"西多摩","77","1","0","3","42","14","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","454","7","0","51","264","41","0","6","8","0","1","4","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","235","3","1","12","49","6","1","2","5","0","0","0","1","1","0","0","0","0","0","0","1","","","","","",""
"北多摩南部","196","1","0","31","109","28","0","5","11","0","1","1","0","0","0","2","0","0","2","0","2","","","","","",""
"北多摩北部","332","1","6","25","102","13","0","0","7","0","0","2","0","1","0","4","0","0","1","0","2","","","","","",""
"島しょ","26","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","3124","43","28","303","1712","194","10","35","78","1","2","22","11","4","0","10","1","1","10","0","14","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2012年3週"
"集計期間終了週","2012年3週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","182","4","2","10","107","15","2","4","5","1","0","4","0","0","0","2","0","0","2","0","1","","","","","",""
"区南部","154","2","4","28","150","7","1","3","4","0","0","3","1","0","0","1","0","0","0","0","0","","","","","",""
"区西南部","220","2","4","22","151","14","3","1","4","0","1","1","1","1","0","1","0","0","1","0","1","","","","","",""
"区西部","170","2","2","14","150","5","1","0","6","0","0","1","1","1","0","1","1","0","1","0","1","","","","","",""
"区西北部","333","2","1","19","155","24","4","2","9","0","0","2","0","0","0","1","0","0","0","0","2","","","","","",""
"区東北部","327","2","2","17","211","17","1","2","10","1","0","1","0","0","0","1","0","0","4","0","2","","","","","",""
"区東部","350","2","7","28","192","30","2","9","7","0","0","4","1","1","0","1","0","1","1","0","1","","","","","",""
"西多摩","75","1","0","3","48","4","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","427","6","0","50","217","31","0","5","4","0","1","4","2","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","236","3","1","8","53","8","1","2","3","0","0","0","1","1","0","0","0","0","0","0","1","","","","","",""
"北多摩南部","202","2","0","22","100","26","0","8","5","0","1","1","0","0","0","1","1","0","2","0","2","","","","","",""
"北多摩北部","319","4","4","27","82","8","0","0","3","0","0","2","1","1","0","1","0","0","1","0","1","","","","","",""
"島しょ","27","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","3022","32","27","248","1616","190","15","38","60","2","3","25","8","5","0","10","2","1","12","0","12","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2012年3週"
"集計期間終了週","2012年3週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","383","13","2","22","188","27","2","9","16","1","0","6","0","0","0","2","0","0","4","0","2","32","20","2","4","4","0"
"区南部","311","3","11","49","312","15","1","4","9","0","0","7","5","0","0","1","0","0","0","0","0","33","21","3","1","1","0"
"区西南部","410","3","7","55","302","23","4","1","9","0","1","1","1","1","0","2","0","0","3","0","2","40","25","4","3","3","0"
"区西部","358","5","2","27","319","11","1","0","11","0","0","3","1","1","0","1","1","0","1","0","1","39","25","3","4","4","0"
"区西北部","690","4","2","50","298","40","9","2","16","0","0","6","0","0","0","2","0","0","0","0","5","55","34","6","2","2","0"
"区東北部","677","3","6","53","442","24","1","5","13","1","0","1","0","0","0","1","0","0","6","0","2","40","25","4","1","1","0"
"区東部","711","15","11","63","401","64","2","18","18","0","0","5","5","1","0","1","0","1","1","0","1","41","26","4","1","1","0"
"西多摩","152","1","0","6","90","18","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","14","8","1","1","1","0"
"南多摩","881","13","0","101","481","72","0","11","12","0","2","8","3","0","0","0","0","0","0","0","0","45","28","4","1","1","0"
"北多摩西部","471","6","1","20","102","14","1","2","8","0","0","0","2","1","0","0","0","0","0","0","1","21","14","2","1","1","0"
"北多摩南部","398","3","0","53","209","54","0","13","16","0","1","1","0","0","0","3","1","0","4","0","4","33","21","3","3","3","0"
"北多摩北部","651","5","10","52","184","21","0","0","10","0","0","2","1","1","0","5","0","0","1","0","3","23","15","2","2","2","0"
"島しょ","53","0","0","0","0","1","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","6146","74","52","551","3328","384","21","70","138","2","4","43","18","5","0","18","2","1","20","0","21","418","263","38","25","25","0"


