"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2006年19週
"集計期間終了週",2006年19週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","4","5","9","178"
"RSウイルス感染症","0","1","1","142"
"咽頭結膜熱","50","38","88","142"
"Ａ群溶血性レンサ球菌咽頭炎","136","133","269","142"
"感染性胃腸炎","395","388","783","142"
"水痘","191","180","371","142"
"手足口病","8","7","15","142"
"伝染性紅斑","30","27","57","142"
"突発性発しん","37","48","85","142"
"百日咳","0","0","0","142"
"風しん","1","0","1","142"
"ヘルパンギーナ","25","30","55","142"
"麻しん（成人麻しん以外）","0","0","0","142"
"流行性耳下腺炎","46","43","89","142"
"不明発しん症","6","10","16","142"
"川崎病","1","1","2","142"
"急性出血性結膜炎","1","0","1","14"
"流行性角結膜炎","13","10","23","14"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","1","1","25"
"マイコプラズマ肺炎","1","0","1","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
