"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2012年8週"
"集計期間終了週","2012年8週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","29","0","1","0","4","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","48","0","0","1","7","0","0","0","1","0","0","0","0","0","0","6","0","0","0","0","0","","","","","",""
"みなと","129","4","3","6","18","3","0","0","2","0","0","1","0","0","0","0","0","0","0","0","1","","","","","",""
"新宿区","102","0","0","11","14","0","0","0","3","1","0","3","0","0","0","0","0","0","1","0","2","","","","","",""
"文京","96","0","0","2","10","4","0","1","1","0","0","0","0","0","0","2","0","0","0","0","1","","","","","",""
"台東","78","1","0","2","26","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","64","3","0","6","10","5","0","0","1","0","0","0","0","0","0","0","0","1","1","0","3","","","","","",""
"江東区","266","1","0","14","76","10","2","4","5","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","141","1","0","5","36","0","0","3","5","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","36","0","0","0","10","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","344","2","3","17","67","9","0","1","2","0","0","3","1","1","0","0","0","0","1","0","0","","","","","",""
"世田谷","446","0","1","11","88","14","0","0","2","0","0","1","1","0","0","0","0","0","1","0","6","","","","","",""
"渋谷区","55","0","0","1","11","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","","","","","",""
"中野区","119","1","0","2","42","1","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","219","1","0","3","45","6","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","64","0","0","2","4","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
