"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2013年22週"
"集計期間終了週","2013年22週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","11","4","12","12","60","22","15","0","8","0","0","4","1","0","0","1","0","0","0","0","0","","","","","",""
"区南部","4","1","20","28","100","10","0","7","10","0","2","1","0","0","1","1","0","0","0","0","0","","","","","",""
"区西南部","2","2","8","37","78","9","1","2","7","0","0","3","1","0","0","2","0","0","0","0","0","","","","","",""
"区西部","4","0","6","27","53","12","2","1","2","0","2","4","0","1","0","0","0","0","0","0","0","","","","","",""
"区西北部","14","1","11","31","80","20","7","0","20","0","1","5","1","0","0","3","0","0","0","0","0","","","","","",""
"区東北部","7","1","17","38","119","16","3","4","16","0","3","7","2","0","0","1","0","0","1","0","0","","","","","",""
"区東部","6","1","10","45","107","12","11","1","17","0","0","5","2","1","0","0","0","0","0","0","0","","","","","",""
"西多摩","2","0","5","3","16","4","1","0","4","0","0","1","0","0","0","0","0","1","0","0","0","","","","","",""
"南多摩","14","0","13","94","168","31","14","2","19","0","3","5","0","0","0","1","0","0","0","0","0","","","","","",""
"北多摩西部","4","1","1","9","28","9","5","0","7","0","1","2","0","0","0","1","0","0","0","0","0","","","","","",""
"北多摩南部","5","0","6","37","72","22","6","2","9","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","2","0","25","29","57","10","4","1","9","0","1","2","1","1","0","0","0","0","1","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","75","11","134","390","938","177","69","20","128","0","13","42","8","3","1","10","0","1","2","0","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2013年22週"
"集計期間終了週","2013年22週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","9","2","5","20","57","10","17","1","7","0","0","1","1","2","0","1","0","0","1","0","0","","","","","",""
"区南部","9","1","13","23","105","6","1","3","4","0","2","1","3","0","1","1","0","0","0","0","0","","","","","",""
"区西南部","2","2","7","40","63","8","4","2","4","0","3","2","3","0","0","1","0","0","0","0","0","","","","","",""
"区西部","2","0","2","14","58","8","1","1","13","0","1","1","1","1","0","0","0","0","0","0","0","","","","","",""
"区西北部","7","1","14","28","86","19","5","0","11","0","3","7","1","0","0","3","0","0","0","0","1","","","","","",""
"区東北部","14","2","15","25","99","19","3","3","13","0","3","3","2","0","0","1","0","0","2","0","0","","","","","",""
"区東部","7","1","7","39","98","11","3","1","17","0","0","2","2","1","0","0","0","0","0","0","0","","","","","",""
"西多摩","3","0","3","5","16","4","1","0","3","0","0","1","0","0","0","0","0","1","0","0","0","","","","","",""
"南多摩","9","2","7","72","160","17","5","8","15","0","3","2","2","0","0","1","0","0","0","0","0","","","","","",""
"北多摩西部","2","1","2","11","26","10","5","1","5","0","1","1","0","0","0","1","0","0","0","0","0","","","","","",""
"北多摩南部","10","0","4","40","55","14","3","2","15","0","0","2","0","0","0","0","0","0","2","0","0","","","","","",""
"北多摩北部","1","1","13","34","59","5","7","1","13","0","2","2","2","1","0","2","0","0","1","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","75","13","92","351","882","131","55","23","120","0","18","25","17","5","1","11","0","1","6","0","1","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2013年22週"
"集計期間終了週","2013年22週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","20","6","17","32","117","32","32","1","15","0","0","5","1","2","0","2","0","0","1","0","0","31","20","2","4","4","0"
