"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2025年34週"
"集計期間終了週","2025年34週"
"性別","男性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","5","47","712","3","1","9","43","3","2","1","4","19","0","3","1","0","3","0","0","0","0","0","0","6","","","","","","",""
"区南部","3","59","422","11","3","21","26","2","8","1","3","11","0","1","0","0","1","0","0","0","0","0","0","1","","","","","","",""
"区西南部","8","54","581","7","4","8","29","1","4","3","3","23","0","3","0","0","12","0","0","1","1","0","0","7","","","","","","",""
"区西部","5","56","668","6","1","14","41","1","6","2","1","11","2","0","1","0","4","0","0","0","0","0","0","6","","","","","","",""
"区西北部","10","128","1110","18","0","30","53","12","4","5","10","19","0","4","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"区東北部","4","79","866","14","3","20","60","5","2","6","6","12","2","2","0","0","3","0","0","1","0","0","0","1","","","","","","",""
"区東部","1","100","776","12","8","14","61","5","12","2","6","15","2","1","0","0","4","0","0","1","0","0","0","3","","","","","","",""
"西多摩","0","29","136","0","0","3","12","0","0","1","1","3","0","0","0","0","0","0","0","1","0","0","0","2","","","","","","",""
"南多摩","5","119","1376","9","2","37","122","6","10","7","9","31","2","5","0","0","0","0","0","0","0","0","0","2","","","","","","",""
"北多摩西部","2","47","370","1","0","14","32","1","2","6","1","12","0","1","0","0","2","0","0","0","0","0","0","4","","","","","","",""
"北多摩南部","1","64","719","15","1","13","57","2","2","3","5","24","0","6","2","0","0","0","1","0","0","0","1","13","","","","","","",""
"北多摩北部","1","50","523","3","0","19","62","4","4","6","1","12","0","3","0","0","0","1","1","0","0","0","0","4","","","","","","",""
"島しょ","0","11","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"合計","45","843","8289","99","23","202","598","42","56","43","50","192","8","29","4","0","30","1","2","4","1","0","1","49","","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2025年34週"
"集計期間終了週","2025年34週"
"性別","女性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","9","57","681","3","2","11","43","1","1","1","3","11","1","1","1","0","1","0","0","1","0","0","1","9","","","","","","",""
"区南部","3","63","441","4","2","13","32","2","13","3","8","9","1","1","0","0","3","0","0","0","0","0","0","1","","","","","","",""
"区西南部","8","94","579","6","1","8","26","1","6","3","2","11","0","1","0","0","2","1","0","1","1","0","0","7","","","","","","",""
"区西部","11","76","704","6","1","17","31","1","6","2","5","12","2","0","1","0","4","0","0","0","0","0","0","5","","","","","","",""
"区西北部","7","183","1136","16","4","17","53","10","5","2","7","24","0","1","0","0","3","0","0","1","0","0","0","1","","","","","","",""
"区東北部","5","102","933","18","8","18","44","3","6","6","3","13","2","2","0","0","1","0","0","1","0","0","0","1","","","","","","",""
"区東部","4","119","840","10","4","8","58","5","11","4","7","24","2","1","0","0","5","0","0","1","0","0","0","2","","","","","","",""
"西多摩","0","40","118","0","1","3","9","1","0","1","1","7","0","0","0","0","0","0","0","1","0","0","0","3","","","","","","",""
"南多摩","8","108","1271","10","3","21","101","3","9","14","6","28","1","6","0","0","1","0","0","0","0","0","0","2","","","","","","",""
"北多摩西部","2","39","307","1","0","13","12","2","3","6","1","8","1","2","0","0","1","0","0","0","0","0","1","1","","","","","","",""
"北多摩南部","1","77","731","3","2","16","37","2","4","5","3","23","1","10","2","0","0","0","1","0","0","0","1","5","","","","","","",""
"北多摩北部","7","66","540","2","1","18","45","6","5","3","4","14","0","2","0","0","0","1","1","2","0","0","0","8","","","","","","",""
"島しょ","0","13","23","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"合計","65","1037","8304","79","29","163","491","37","69","50","50","186","11","27","4","0","21","2","2","8","1","0","3","45","","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2025年34週"
"集計期間終了週","2025年34週"
"性別","男女合計"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","14","104","1393","6","3","20","86","4","3","2","7","30","1","4","1","0","4","0","0","1","0","0","1","15","30","30","19","2","4","4","4"
"区南部","6","122","863","15","5","34","58","2","21","4","11","20","1","1","0","0","4","0","0","0","0","0","0","2","33","33","21","3","1","1","1"
"区西南部","16","148","1160","13","5","16","55","2","10","6","5","34","0","4","0","0","14","1","0","1","1","0","0","14","37","37","23","4","3","3","3"
"区西部","16","132","1372","12","1","31","72","1","6","2","6","23","2","0","2","0","4","0","0","0","0","0","0","11","34","34","23","4","4","4","4"
"区西北部","17","311","2246","34","4","47","106","22","9","7","17","43","0","5","0","0","4","0","0","1","0","0","0","1","53","53","33","6","2","2","2"
"区東北部","9","181","1799","32","11","38","104","8","8","12","9","25","2","4","0","0","4","0","0","2","0","0","0","2","39","39","25","4","1","1","1"
"区東部","5","219","1616","22","12","22","119","10","23","6","13","39","2","1","0","0","9","0","0","1","0","0","0","5","39","39","24","4","1","1","1"
"西多摩","0","69","254","0","1","6","21","1","0","1","2","10","0","0","0","0","0","0","0","1","0","0","0","5","14","14","8","1","1","1","1"
"南多摩","13","227","2647","19","5","58","223","9","19","21","15","59","3","11","0","0","1","0","0","0","0","0","0","2","39","39","25","4","1","1","1"
"北多摩西部","4","86","677","2","0","27","44","3","5","6","1","20","1","3","0","0","3","0","0","0","0","0","1","5","21","21","14","2","1","1","1"
"北多摩南部","2","141","1450","18","3","29","94","4","6","8","8","47","1","16","2","0","0","0","1","0","0","0","1","18","33","33","21","3","3","3","3"
"北多摩北部","8","116","1063","5","1","37","107","10","9","9","5","26","0","5","0","0","0","1","1","2","0","0","0","12","22","22","14","1","2","2","2"
"島しょ","0","24","53","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","2","1","0","1","1","1"
"合計","110","1880","16593","178","51","365","1089","76","119","84","99","378","13","54","5","0","47","2","2","9","1","0","3","92","396","396","251","38","25","25","25"


