"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2022年13週
"集計期間終了週",2022年13週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","0","0","410"
"RSウイルス感染症","0","0","0","257"
"咽頭結膜熱","0","1","1","257"
"Ａ群溶血性レンサ球菌咽頭炎","24","15","39","257"
"感染性胃腸炎","453","381","834","257"
"水痘","11","6","17","257"
"手足口病","3","1","4","257"
"伝染性紅斑","3","1","4","257"
"突発性発しん","40","39","79","257"
"ヘルパンギーナ","1","2","3","257"
"流行性耳下腺炎","3","3","6","257"
"不明発しん症","5","3","8","257"
"川崎病","1","0","1","257"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","2","3","5","38"
"細菌性髄膜炎","1","0","1","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","1","0","1","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
