"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2015年10月"
"集計期間終了月","2015年10月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","7","0","0"
"1～4歳","0","0","0","0","0","0","3","1","0"
"5～9歳","0","0","0","0","0","0","0","0","0"
"10～14歳","0","0","0","0","0","0","3","1","0"
"15～19歳","2","0","0","2","0","0","1","0","0"
"20～24歳","20","13","4","26","0","2","1","0","0"
"25～29歳","30","11","7","28","0","2","0","0","1"
"30～34歳","32","20","33","20","1","1","0","0","0"
"35～39歳","23","15","7","11","0","2","1","0","0"
"40～44歳","31","13","31","8","0","4","1","0","0"
"45～49歳","22","7","24","9","0","4","1","0","0"
"50～54歳","8","10","3","3","0","3","1","0","0"
"55～59歳","3","4","7","0","0","0","0","0","0"
"60～64歳","7","1","4","1","0","0","2","0","0"
"65～69歳","2","2","1","0","0","0","2","0","0"
"70歳以上","0","4","0","0","0","0","12","0","0"
"合計","180","100","121","108","1","18","35","2","1"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2015年10月"
"集計期間終了月","2015年10月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","2","1","0"
"1～4歳","0","0","0","0","0","0","4","2","0"
"5～9歳","0","0","0","0","0","0","5","0","0"
"10～14歳","0","1","0","0","0","0","0","0","0"
"15～19歳","7","0","0","0","1","0","0","0","0"
"20～24歳","34","5","11","4","2","3","0","0","0"
"25～29歳","26","12","13","9","0","5","0","0","0"
"30～34歳","25","7","7","3","5","1","0","1","0"
"35～39歳","11","2","2","4","3","4","0","0","0"
"40～44歳","5","7","0","1","0","0","1","0","0"
"45～49歳","3","2","0","2","3","1","0","0","0"
"50～54歳","3","3","0","0","0","0","2","0","0"
"55～59歳","1","1","0","0","0","0","0","0","0"
"60～64歳","0","0","0","0","0","0","1","0","0"
"65～69歳","0","0","0","0","0","0","1","0","2"
"70歳以上","0","2","0","0","0","0","10","1","0"
"合計","115","42","33","23","14","14","26","5","2"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2015年10月"
"集計期間終了月","2015年10月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","9","1","0"
"1～4歳","0","0","0","0","0","0","7","3","0"
"5～9歳","0","0","0","0","0","0","5","0","0"
"10～14歳","0","1","0","0","0","0","3","1","0"
"15～19歳","9","0","0","2","1","0","1","0","0"
"20～24歳","54","18","15","30","2","5","1","0","0"
"25～29歳","56","23","20","37","0","7","0","0","1"
"30～34歳","57","27","40","23","6","2","0","1","0"
"35～39歳","34","17","9","15","3","6","1","0","0"
"40～44歳","36","20","31","9","0","4","2","0","0"
"45～49歳","25","9","24","11","3","5","1","0","0"
"50～54歳","11","13","3","3","0","3","3","0","0"
"55～59歳","4","5","7","0","0","0","0","0","0"
"60～64歳","7","1","4","1","0","0","3","0","0"
"65～69歳","2","2","1","0","0","0","3","0","2"
"70歳以上","0","6","0","0","0","0","22","1","0"
"合計","295","142","154","131","15","32","61","7","3"
"定点数","54","54","54","54","54","54","25","25","25"


