"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2022年25週
"集計期間終了週",2022年25週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","0","0","413"
"RSウイルス感染症","65","56","121","259"
"咽頭結膜熱","41","41","82","259"
"Ａ群溶血性レンサ球菌咽頭炎","22","15","37","259"
"感染性胃腸炎","915","795","1710","259"
"水痘","10","12","22","259"
"手足口病","103","81","184","259"
"伝染性紅斑","0","2","2","259"
"突発性発しん","65","60","125","259"
"ヘルパンギーナ","28","36","64","259"
"流行性耳下腺炎","6","4","10","259"
"不明発しん症","7","5","12","259"
"川崎病","0","1","1","259"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","3","3","6","38"
"細菌性髄膜炎","2","0","2","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
