"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2018年3週
"集計期間終了週",2018年3週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","10448","10164","20612","415"
"RSウイルス感染症","27","43","70","262"
"咽頭結膜熱","38","29","67","262"
"Ａ群溶血性レンサ球菌咽頭炎","395","317","712","262"
"感染性胃腸炎","923","921","1844","262"
"水痘","50","31","81","262"
"手足口病","10","12","22","262"
"伝染性紅斑","30","20","50","262"
"突発性発しん","58","64","122","262"
"ヘルパンギーナ","1","1","2","262"
"流行性耳下腺炎","5","9","14","262"
"不明発しん症","3","4","7","262"
"川崎病","1","1","2","262"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","7","7","14","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","1","1","2","25"
"マイコプラズマ肺炎","1","1","2","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","1","0","1","25"
"インフルエンザ入院","76","64","140","25"
