"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2021年9月"
"集計期間終了月","2021年9月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","2","0","0"
"1～4歳","0","0","0","0","0","0","0","1","0"
"5～9歳","0","0","0","0","0","0","0","0","0"
"10～14歳","0","0","0","0","0","0","1","0","0"
"15～19歳","3","1","1","0","0","0","0","0","0"
"20～24歳","19","2","9","9","0","0","3","0","0"
"25～29歳","19","2","12","12","0","0","2","0","0"
"30～34歳","21","5","9","7","0","0","1","0","0"
"35～39歳","14","4","10","7","0","0","0","0","0"
"40～44歳","21","5","9","10","0","0","1","0","0"
"45～49歳","13","8","2","5","0","0","1","1","0"
"50～54歳","8","3","1","1","0","0","3","0","0"
"55～59歳","2","0","2","3","0","0","2","0","0"
"60～64歳","3","0","0","1","0","0","4","0","0"
"65～69歳","0","0","0","0","0","0","3","0","0"
"70歳以上","0","3","0","0","0","0","12","1","0"
"合計","123","33","55","55","0","0","35","3","0"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2021年9月"
"集計期間終了月","2021年9月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","5","0","0"
"1～4歳","0","0","0","0","0","0","2","1","0"
"5～9歳","0","0","0","0","0","0","2","0","0"
"10～14歳","0","0","0","0","0","0","1","0","0"
"15～19歳","4","1","3","0","0","0","1","0","0"
"20～24歳","31","4","11","15","2","0","1","1","0"
"25～29歳","14","5","8","3","3","0","0","0","0"
"30～34歳","13","8","4","2","0","0","1","0","0"
"35～39歳","6","0","1","3","2","0","0","0","0"
"40～44歳","3","0","2","3","2","0","2","0","0"
"45～49歳","1","2","0","0","1","0","0","0","0"
"50～54歳","2","2","2","0","2","0","0","1","0"
"55～59歳","0","2","1","1","0","0","2","0","0"
"60～64歳","0","0","0","0","1","0","0","0","0"
"65～69歳","0","0","0","0","0","0","0","0","0"
"70歳以上","0","0","0","0","0","0","9","0","0"
"合計","74","24","32","27","13","0","26","3","0"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2021年9月"
"集計期間終了月","2021年9月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","7","0","0"
"1～4歳","0","0","0","0","0","0","2","2","0"
"5～9歳","0","0","0","0","0","0","2","0","0"
"10～14歳","0","0","0","0","0","0","2","0","0"
"15～19歳","7","2","4","0","0","0","1","0","0"
"20～24歳","50","6","20","24","2","0","4","1","0"
"25～29歳","33","7","20","15","3","0","2","0","0"
"30～34歳","34","13","13","9","0","0","2","0","0"
"35～39歳","20","4","11","10","2","0","0","0","0"
"40～44歳","24","5","11","13","2","0","3","0","0"
"45～49歳","14","10","2","5","1","0","1","1","0"
"50～54歳","10","5","3","1","2","0","3","1","0"
"55～59歳","2","2","3","4","0","0","4","0","0"
"60～64歳","3","0","0","1","1","0","4","0","0"
"65～69歳","0","0","0","0","0","0","3","0","0"
"70歳以上","0","3","0","0","0","0","21","1","0"
"合計","197","57","87","82","13","0","61","6","0"
"定点数","55","55","55","55","55","55","25","25","25"


