"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2001年5週"
"集計期間終了週","2001年5週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","0","0","0","0","6","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","0","0","1","0","32","5","0","1","16","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1歳","5","0","1","1","54","7","0","2","8","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0"
"2歳","4","0","0","0","61","10","1","3","0","0","0","1","0","7","0","1","0","0","0","0","0","0","0","0"
"3歳","3","0","1","5","44","14","1","3","0","0","0","0","2","5","0","0","0","0","0","0","0","0","0","0"
"4歳","4","0","2","9","54","12","3","7","1","0","1","1","0","13","0","0","0","0","0","0","0","0","0","0"
"5歳","2","0","0","9","39","9","0","9","0","0","0","0","1","7","0","0","0","0","0","0","0","0","0","0"
"6歳","5","0","0","4","33","10","1","6","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0"
"7歳","4","0","0","6","28","6","0","3","0","0","1","0","0","6","0","0","0","0","0","0","0","0","0","0"
"8歳","2","0","0","4","28","2","0","3","2","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"9歳","9","0","0","6","25","1","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"10～14歳","13","0","0","3","68","1","0","3","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0"
"15～19歳","17","0","0","3","25","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"20～29歳","18","0","1","1","101","4","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0"
"30～39歳","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40～49歳","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50～59歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0"
"60～69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0"
"70～79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","115","0","6","51","598","84","6","41","28","0","2","2","3","76","6","1","0","7","0","0","0","0","0","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2001年5週"
"集計期間終了週","2001年5週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","0","0","0","0","6","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","0","0","0","2","23","7","0","1","20","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"1歳","5","0","1","2","55","14","1","3","9","0","0","0","1","1","2","0","0","0","0","0","0","0","0","0"
"2歳","5","0","0","1","41","10","1","0","0","0","0","1","0","3","1","0","0","0","0","0","0","0","0","0"
"3歳","2","0","0","4","43","14","2","1","0","0","0","1","0","8","0","1","0","0","0","0","0","0","0","0"
"4歳","5","0","1","3","44","15","0","2","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0"
"5歳","1","0","0","9","36","7","0","8","0","0","0","0","1","4","0","0","0","1","0","0","0","0","0","0"
"6歳","5","0","1","7","30","5","0","7","0","0","0","1","0","14","0","0","0","0","0","0","0","0","0","0"
"7歳","2","0","0","5","27","3","1","5","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0"
"8歳","4","0","0","1","26","0","0","2","0","0","1","0","0","5","0","0","0","0","0","0","0","0","0","0"
"9歳","2","0","0","2","20","0","0","3","0","0","0","0","1","4","0","0","0","0","0","0","0","0","0","0"
"10～14歳","5","0","0","6","56","1","0","3","1","0","0","0","2","5","0","0","0","0","0","0","0","0","0","0"
"15～19歳","7","0","0","0","22","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"20～29歳","15","0","1","9","140","1","0","3","0","0","0","0","0","7","0","0","0","4","0","0","0","0","0","1"
"30～39歳","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"40～49歳","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"50～59歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0"
"60～69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0"
"70～79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","82","0","4","51","569","77","5","39","35","0","1","3","5","73","3","1","0","26","0","0","0","0","0","1"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2001年5週"
"集計期間終了週","2001年5週"
"性別","男女合計"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","0","0","0","0","12","3","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","0","0","1","2","55","12","0","2","36","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0"
"1歳","10","0","2","3","109","21","1","5","17","0","0","0","1","6","7","0","0","0","0","0","0","0","0","0"
"2歳","9","0","0","1","102","20","2","3","0","0","0","2","0","10","1","1","0","0","0","0","0","0","0","0"
"3歳","5","0","1","9","87","28","3","4","0","0","0","1","2","13","0","1","0","0","0","0","0","0","0","0"
"4歳","9","0","3","12","98","27","3","9","1","0","1","1","0","24","0","0","0","0","0","0","0","0","0","0"
"5歳","3","0","0","18","75","16","0","17","0","0","0","0","2","11","0","0","0","1","0","0","0","0","0","0"
"6歳","10","0","1","11","63","15","1","13","0","0","0","1","0","28","0","0","0","0","0","0","0","0","0","0"
"7歳","6","0","0","11","55","9","1","8","0","0","1","0","0","16","0","0","0","0","0","0","0","0","0","0"
"8歳","6","0","0","5","54","2","0","5","2","0","1","0","0","8","0","0","0","0","0","0","0","0","0","0"
"9歳","11","0","0","8","45","1","0","4","0","0","0","0","1","7","0","0","0","0","0","0","0","0","0","0"
"10～14歳","18","0","0","9","124","2","0","6","1","0","0","0","2","15","0","0","0","0","0","0","0","0","0","0"
"15～19歳","24","0","0","3","47","0","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0"
"20～29歳","33","0","2","10","241","5","0","3","0","0","0","0","0","9","0","0","0","5","0","0","0","0","0","1"
"30～39歳","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"40～49歳","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"50～59歳","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0"
"60～69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0"
"70～79歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","197","0","10","102","1167","161","11","80","63","0","3","5","8","149","9","2","0","33","0","0","0","0","0","1"
"定点数","178","142","142","142","142","142","142","142","142","142","142","142","142","142","142","142","14","14","25","25","25","25","25","25"


