"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2018年5週
"集計期間終了週",2018年5週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","11378","10726","22104","416"
"RSウイルス感染症","46","37","83","263"
"咽頭結膜熱","23","22","45","263"
"Ａ群溶血性レンサ球菌咽頭炎","315","310","625","263"
"感染性胃腸炎","772","746","1518","263"
"水痘","39","32","71","263"
"手足口病","11","9","20","263"
"伝染性紅斑","11","15","26","263"
"突発性発しん","34","42","76","263"
"ヘルパンギーナ","2","1","3","263"
"流行性耳下腺炎","12","7","19","263"
"不明発しん症","8","4","12","263"
"川崎病","0","1","1","263"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","7","2","9","38"
"細菌性髄膜炎","0","1","1","25"
"無菌性髄膜炎","1","0","1","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","1","0","1","25"
"感染性胃腸炎（ロタウイルス）","2","1","3","25"
"インフルエンザ入院","59","64","123","25"
