"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2005年5週
"集計期間終了週",2005年5週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","2355","2241","4596","178"
"RSウイルス感染症","7","4","11","142"
"咽頭結膜熱","10","8","18","142"
"Ａ群溶血性レンサ球菌咽頭炎","73","66","139","142"
"感染性胃腸炎","620","635","1255","142"
"水痘","75","63","138","142"
"手足口病","6","9","15","142"
"伝染性紅斑","25","24","49","142"
"突発性発しん","33","37","70","142"
"百日咳","0","0","0","142"
"風しん","1","0","1","142"
"ヘルパンギーナ","3","0","3","142"
"麻しん（成人麻しん以外）","0","0","0","142"
"流行性耳下腺炎","55","33","88","142"
"不明発しん症","1","5","6","142"
"川崎病","0","0","0","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","4","3","7","14"
"細菌性髄膜炎","1","0","1","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","2","1","3","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
