"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2009年30週"
"集計期間終了週","2009年30週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","0","0","4","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","0","0","4","0","1","0","1","0","3","1","0","0","0","2","0","0","0","0","","","","","",""
"みなと","0","1","5","1","12","0","1","0","2","0","3","1","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","1","0","0","5","5","0","0","0","0","0","3","0","2","0","0","1","0","0","0","0","","","","","",""
"文京","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","2","0","3","1","8","0","3","0","0","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","0","0","2","3","2","4","0","1","0","0","1","1","0","0","0","0","0","0","0","","","","","",""
"江東区","2","0","0","4","14","0","12","1","2","0","4","0","2","0","0","1","0","0","0","0","","","","","",""
"品川区","1","0","0","3","14","4","4","0","2","0","5","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","2","0","0","0","1","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","8","3","3","4","21","1","1","1","2","0","2","6","2","0","0","0","0","0","0","0","","","","","",""
"世田谷","8","0","0","4","6","2","5","2","0","0","8","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","0","0","1","0","5","0","2","0","0","1","3","1","0","0","0","0","0","0","0","0","","","","","",""
"中野区","1","0","0","1","8","0","4","0","4","0","2","0","1","0","0","0","0","0","0","0","","","","","",""
"杉並","1","0","1","6","16","1","8","0","2","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","1","0","0","0","6","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","0","0","1","0","0","0","1","0","1","0","0","1","0","0","0","1","0","0","0","0","","","","","",""
"荒川区","0","0","1","0","4","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","0","0","0","4","7","2","9","0","1","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"練馬区","2","0","0","0","4","4","11","0","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","3","0","0","4","3","4","3","0","2","0","2","2","1","0","0","1","0","0","0","0","","","","","",""
"葛飾区","0","0","0","1","3","2","4","0","2","0","5","3","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","1","0","2","2","2","3","8","0","1","0","8","4","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","2","0","0","10","16","3","3","5","3","0","4","20","2","0","0","0","0","0","0","0","","","","","",""
"町田市","0","0","0","6","12","3","8","0","6","0","9","6","3","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","1","1","1","5","2","0","0","3","0","1","14","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","1","2","0","3","4","1","2","0","2","0","1","3","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","1","0","1","0","7","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","2","0","0","0","7","3","2","0","0","0","5","1","0","0","0","0","0","0","2","0","","","","","",""
"多摩小平","1","0","3","10","15","6","1","0","8","1","7","4","1","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
