"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2014年36週
"集計期間終了週",2014年36週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","4","2","6","412"
"RSウイルス感染症","67","53","120","260"
"咽頭結膜熱","62","54","116","260"
"Ａ群溶血性レンサ球菌咽頭炎","146","122","268","260"
"感染性胃腸炎","522","438","960","260"
"水痘","37","40","77","260"
"手足口病","143","118","261","260"
"伝染性紅斑","54","58","112","260"
"突発性発しん","93","94","187","260"
"百日咳","3","4","7","260"
"ヘルパンギーナ","222","224","446","260"
"流行性耳下腺炎","40","32","72","260"
"不明発しん症","12","13","25","260"
"川崎病","4","2","6","260"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","12","12","24","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","3","4","7","25"
"マイコプラズマ肺炎","2","3","5","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
