"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2006年17週"
"集計期間終了週","2006年17週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","9","1","4","24","46","15","0","3","1","1","0","0","0","4","0","0","0","2","0","0","0","0","0","","","","","",""
"区南部","16","0","5","22","109","15","0","11","2","0","0","1","0","10","1","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","1","0","4","2","53","18","0","8","6","0","0","1","0","3","1","1","0","0","0","0","0","0","0","","","","","",""
"区西部","1","0","3","30","59","10","0","3","0","0","0","1","0","4","0","0","0","3","0","1","0","0","0","","","","","",""
"区西北部","6","0","1","24","35","10","1","3","6","0","0","0","0","4","0","0","0","0","0","0","0","0","0","","","","","",""
"区東北部","2","0","2","11","23","16","0","7","6","0","0","1","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"区東部","2","0","1","16","28","6","0","4","4","0","0","0","0","2","0","1","0","1","0","0","0","0","0","","","","","",""
"西多摩","1","0","2","1","6","5","1","1","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","3","0","2","14","49","12","0","1","2","0","0","2","0","3","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","0","0","2","9","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","2","0","2","5","21","13","0","2","4","0","0","1","0","6","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","9","0","7","19","27","3","0","1","3","0","0","4","0","9","2","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","19","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","52","1","52","171","465","125","2","44","35","1","0","11","0","52","5","2","0","6","0","1","0","0","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2006年17週"
"集計期間終了週","2006年17週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","3","1","10","16","31","12","0","4","7","1","0","3","0","4","0","0","0","2","0","0","0","0","0","","","","","",""
"区南部","5","0","6","18","85","24","0","15","5","0","0","1","0","2","1","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","1","0","4","6","47","8","1","9","2","0","0","1","0","9","1","1","0","0","0","0","0","0","0","","","","","",""
"区西部","1","0","3","26","65","9","0","3","2","0","0","2","0","3","1","0","0","2","1","1","0","0","0","","","","","",""
"区西北部","2","0","2","17","25","4","1","3","4","0","0","0","0","3","0","0","0","0","0","0","1","0","0","","","","","",""
"区東北部","1","0","2","9","26","10","0","4","3","0","0","1","0","5","1","0","0","0","0","0","0","0","0","","","","","",""
"区東部","4","0","1","14","32","10","0","5","2","0","0","0","0","5","0","1","0","1","0","0","0","0","0","","","","","",""
"西多摩","1","0","1","2","7","3","1","3","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","1","0","1","15","49","11","0","4","1","0","0","3","0","3","1","1","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","0","0","2","15","3","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","2","0","2","4","29","8","0","2","2","0","0","1","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","3","0","2","7","18","6","0","1","6","0","0","1","0","3","2","0","0","1","0","0","0","0","0","","","","","",""
"島しょ","0","0","16","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","24","1","50","139","429","108","3","55","35","1","0","13","0","44","7","3","0","6","1","1","1","0","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2006年17週"
"集計期間終了週","2006年17週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
