"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2017年6月"
"集計期間終了月","2017年6月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","6","1","0"
"1～4歳","0","0","0","0","0","0","6","3","0"
"5～9歳","0","0","0","0","0","0","2","0","0"
"10～14歳","0","0","0","0","0","0","0","0","0"
"15～19歳","1","0","1","1","0","0","1","0","0"
"20～24歳","15","4","4","12","0","0","0","0","0"
"25～29歳","19","11","14","13","0","0","0","0","0"
"30～34歳","19","6","7","13","1","0","0","0","0"
"35～39歳","21","21","5","14","0","0","2","0","0"
"40～44歳","10","12","8","5","0","0","2","0","0"
"45～49歳","10","12","6","4","0","0","2","0","0"
"50～54歳","11","14","6","3","0","0","1","0","0"
"55～59歳","3","10","1","2","0","0","1","0","0"
"60～64歳","0","4","3","1","0","0","3","0","0"
"65～69歳","3","1","0","0","0","0","2","1","0"
"70歳以上","1","6","0","0","0","0","29","0","0"
"合計","113","101","55","68","1","0","57","5","0"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2017年6月"
"集計期間終了月","2017年6月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","1","1","0"
"1～4歳","0","0","0","0","0","0","0","2","0"
"5～9歳","0","0","0","0","0","0","1","0","0"
"10～14歳","0","0","0","0","0","0","1","0","0"
"15～19歳","12","3","3","2","0","0","1","0","0"
"20～24歳","32","2","10","4","2","0","2","0","0"
"25～29歳","21","4","7","4","2","0","0","0","0"
"30～34歳","12","7","4","4","5","0","0","0","0"
"35～39歳","6","6","1","2","0","0","0","0","0"
"40～44歳","3","7","6","1","1","0","1","0","0"
"45～49歳","4","1","0","1","1","0","1","0","0"
"50～54歳","0","1","0","1","2","0","1","0","0"
"55～59歳","0","2","0","0","1","0","0","0","0"
"60～64歳","0","0","0","0","1","0","0","0","0"
"65～69歳","0","2","0","0","0","0","0","0","0"
"70歳以上","0","1","0","0","0","0","12","0","0"
"合計","90","36","31","19","15","0","21","3","0"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2017年6月"
"集計期間終了月","2017年6月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","7","2","0"
"1～4歳","0","0","0","0","0","0","6","5","0"
"5～9歳","0","0","0","0","0","0","3","0","0"
"10～14歳","0","0","0","0","0","0","1","0","0"
"15～19歳","13","3","4","3","0","0","2","0","0"
"20～24歳","47","6","14","16","2","0","2","0","0"
"25～29歳","40","15","21","17","2","0","0","0","0"
"30～34歳","31","13","11","17","6","0","0","0","0"
"35～39歳","27","27","6","16","0","0","2","0","0"
"40～44歳","13","19","14","6","1","0","3","0","0"
"45～49歳","14","13","6","5","1","0","3","0","0"
"50～54歳","11","15","6","4","2","0","2","0","0"
"55～59歳","3","12","1","2","1","0","1","0","0"
"60～64歳","0","4","3","1","1","0","3","0","0"
"65～69歳","3","3","0","0","0","0","2","1","0"
"70歳以上","1","7","0","0","0","0","41","0","0"
"合計","203","137","86","87","16","0","78","8","0"
"定点数","55","55","55","55","55","55","25","25","25"


