"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2021年25週
"集計期間終了週",2021年25週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","0","0","411"
"RSウイルス感染症","656","582","1238","259"
"咽頭結膜熱","25","23","48","259"
"Ａ群溶血性レンサ球菌咽頭炎","47","47","94","259"
"感染性胃腸炎","523","480","1003","259"
"水痘","8","13","21","259"
"手足口病","8","10","18","259"
"伝染性紅斑","2","1","3","259"
"突発性発しん","75","45","120","259"
"ヘルパンギーナ","10","9","19","259"
"流行性耳下腺炎","10","6","16","259"
"不明発しん症","5","7","12","259"
"川崎病","4","2","6","259"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","5","4","9","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
