"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2002年24週
"集計期間終了週",2002年24週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","0","0","178"
"RSウイルス感染症","0","0","0","142"
"咽頭結膜熱","10","4","14","142"
"Ａ群溶血性レンサ球菌咽頭炎","68","61","129","142"
"感染性胃腸炎","224","190","414","142"
"水痘","123","106","229","142"
"手足口病","68","50","118","142"
"伝染性紅斑","23","38","61","142"
"突発性発しん","52","20","72","142"
"百日咳","0","1","1","142"
"風しん","2","4","6","142"
"ヘルパンギーナ","128","108","236","142"
"麻しん（成人麻しん以外）","7","3","10","142"
"流行性耳下腺炎","52","42","94","142"
"不明発しん症","8","9","17","142"
"川崎病","0","0","0","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","6","12","18","14"
"急性脳炎(日本脳炎を除く)","0","0","0","25"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","1","0","1","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","4","2","6","25"
