"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2011年4週"
"集計期間終了週","2011年4週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"～5ヶ月","23","12","0","0","12","4","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","86","13","1","3","70","6","1","0","23","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","229","12","10","8","194","27","1","2","31","0","1","2","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","212","12","7","12","136","44","0","13","4","1","1","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","323","3","8","31","122","26","0","10","1","0","0","6","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"4歳","464","3","7","47","131","16","0","14","1","0","0","6","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"5歳","490","1","11","37","126","10","0","15","0","0","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","516","0","3","52","91","5","0","20","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","466","0","0","30","93","5","0","14","0","0","0","3","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"8歳","409","0","1","25","79","4","0","10","1","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","337","0","1","21","77","2","0","2","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10～14歳","1096","0","1","20","192","3","0","8","0","2","0","4","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"15～19歳","292","0","0","1","49","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"20～29歳","472","0","0","11","153","0","0","0","0","3","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30～39歳","551","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40～49歳","465","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"50～59歳","206","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","85","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","6752","56","50","298","1525","152","3","109","61","8","2","48","9","3","0","3","1","0","6","0","0","0","0","0","0","0","0","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2011年4週"
"集計期間終了週","2011年4週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"～5ヶ月","22","9","1","0","12","1","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","57","6","1","1","80","14","0","1","34","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","192","14","4","15","168","21","4","2","33","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","194","9","9","7","125","39","0","8","4","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","282","1","7","21","112","29","0","10","0","0","0","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"4歳","395","0","5","31","122","12","1","19","0","0","1","7","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"5歳","444","0","0","41","89","21","0","16","0","0","0","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","445","0","2","46","79","5","0","17","0","1","0","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","430","0","2","34","70","6","0","9","1","1","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","359","0","2","30","55","4","0","6","1","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"9歳","330","0","0","15","52","3","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10～14歳","948","0","1","39","161","0","0","3","0","2","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15～19歳","303","1","0","3","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","544","0","0","21","267","0","0","3","0","7","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"30～39歳","797","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"40～49歳","523","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"50～59歳","208","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","99","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","6626","40","34","304","1428","155","5","96","76","12","3","43","6","2","0","3","0","0","5","0","0","0","0","0","0","0","0","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2011年4週"
"集計期間終了週","2011年4週"
"性別","男女合計"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"～5ヶ月","45","21","1","0","24","5","1","0","3","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","143","19","2","4","150","20","1","1","57","0","1","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","421","26","14","23","362","48","5","4","64","0","1","2","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","406","21","16","19","261","83","0","21","8","1","2","6","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","605","4","15","52","234","55","0","20","1","0","0","10","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"4歳","859","3","12","78","253","28","1","33","1","0","1","13","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"5歳","934","1","11","78","215","31","0","31","0","0","0","11","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","961","0","5","98","170","10","0","37","0","1","0","15","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","896","0","2","64","163","11","0","23","1","1","0","6","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"8歳","768","0","3","55","134","8","0","16","2","0","0","6","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"9歳","667","0","1","36","129","5","0","4","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10～14歳","2044","0","2","59","353","3","0","11","0","4","0","13","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"15～19歳","595","1","0","4","85","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"20～29歳","1016","0","0","32","420","0","0","3","0","10","0","6","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"30～39歳","1348","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"40～49歳","988","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"50～59歳","414","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","184","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","64","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","13378","96","84","602","2953","307","8","205","137","20","5","91","15","5","0","6","1","0","11","0","0","0","0","0","0","0","0","0"
"定点数","417","262","262","262","262","262","262","262","262","262","262","262","262","262","38","38","24","24","24","24","25","25","25","25","25","25","25","25"


