"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2019年34週
"集計期間終了週",2019年34週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","27","24","51","396"
"RSウイルス感染症","220","220","440","249"
"咽頭結膜熱","36","27","63","249"
"Ａ群溶血性レンサ球菌咽頭炎","153","115","268","249"
"感染性胃腸炎","454","381","835","249"
"水痘","34","29","63","249"
"手足口病","374","329","703","249"
"伝染性紅斑","19","25","44","249"
"突発性発しん","63","52","115","249"
"ヘルパンギーナ","212","158","370","249"
"流行性耳下腺炎","15","10","25","249"
"不明発しん症","17","15","32","249"
"川崎病","1","2","3","249"
"急性出血性結膜炎","0","0","0","37"
"流行性角結膜炎","10","7","17","37"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","1","1","2","25"
"マイコプラズマ肺炎","2","3","5","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","1","1","25"
