"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2011年16週"
"集計期間終了週","2011年16週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","41","2","4","17","47","7","1","3","4","0","0","1","0","1","0","1","0","0","0","0","0","","","","","",""
"区南部","93","4","4","34","122","6","0","4","7","0","0","1","0","0","0","1","0","0","0","0","0","","","","","",""
"区西南部","85","0","1","35","99","11","0","4","7","0","1","2","2","0","0","0","0","0","0","0","0","","","","","",""
"区西部","71","2","1","35","82","5","0","3","5","0","0","4","1","0","0","1","1","1","1","0","0","","","","","",""
"区西北部","97","0","4","28","102","17","0","2","14","1","0","4","0","0","0","0","0","0","0","0","0","","","","","",""
"区東北部","256","1","0","34","119","12","2","2","9","0","0","2","1","0","0","0","0","0","1","0","0","","","","","",""
"区東部","64","0","5","52","182","12","1","13","12","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","53","0","1","8","32","5","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","190","2","3","78","216","25","3","8","12","0","0","10","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","74","0","0","16","53","9","0","2","7","0","0","1","0","0","0","1","0","0","0","0","0","","","","","",""
"北多摩南部","65","0","3","20","115","18","0","2","9","0","0","5","3","0","0","0","0","0","1","0","0","","","","","",""
"北多摩北部","82","2","7","52","85","3","0","8","8","0","0","3","0","0","0","0","0","0","2","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1171","13","33","409","1254","130","7","53","96","1","1","36","8","1","0","4","1","1","5","0","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2011年16週"
"集計期間終了週","2011年16週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","34","3","2","14","58","3","1","3","6","0","0","2","0","1","0","1","0","0","2","0","0","","","","","",""
"区南部","83","3","4","17","94","2","0","13","8","2","0","4","2","0","0","1","0","0","0","0","0","","","","","",""
"区西南部","94","0","1","22","74","4","0","4","2","0","1","2","2","0","0","0","0","0","0","0","0","","","","","",""
"区西部","85","3","1","30","89","5","0","3","8","0","0","4","1","2","0","1","1","1","1","0","0","","","","","",""
"区西北部","92","0","1","28","124","21","0","7","10","2","2","2","2","0","0","0","0","0","0","0","0","","","","","",""
"区東北部","224","1","2","28","115","6","1","4","11","3","0","3","1","0","0","1","0","0","2","0","0","","","","","",""
"区東部","73","2","3","34","141","11","1","11","9","0","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","62","0","1","6","37","2","0","2","6","0","0","0","1","0","0","0","1","0","0","0","0","","","","","",""
"南多摩","165","1","3","58","188","21","3","12","14","0","3","7","3","0","0","2","0","0","0","0","0","","","","","",""
"北多摩西部","63","0","0","10","48","10","0","2","5","0","0","3","1","0","0","1","0","0","0","0","0","","","","","",""
"北多摩南部","35","0","1","23","90","12","0","10","11","0","0","5","2","0","0","1","0","0","1","0","0","","","","","",""
"北多摩北部","72","2","2","42","82","6","0","9","12","0","0","3","2","0","0","1","0","0","1","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1082","15","21","312","1140","103","6","80","102","7","6","36","18","3","0","9","2","1","7","0","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2011年16週"
"集計期間終了週","2011年16週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","75","5","6","31","105","10","1","6","10","0","0","3","0","2","0","1","0","0","2","0","0","31","19","2","4","4","0"
"区南部","176","7","8","51","216","8","0","17","15","2","0","5","2","0","0","1","0","0","0","0","0","32","20","3","1","1","0"
"区西南部","179","0","2","57","173","15","0","8","9","0","1","4","2","0","0","0","0","0","0","0","0","39","25","4","2","3","0"
"区西部","156","5","1","65","171","10","0","6","13","0","0","4","1","2","0","2","2","1","2","0","0","39","25","3","4","4","0"
"区西北部","189","0","5","56","226","38","0","9","24","3","2","6","2","0","0","0","0","0","0","0","0","56","35","6","2","2","0"
"区東北部","480","1","2","62","234","18","3","6","20","3","0","5","2","0","0","1","0","0","3","0","0","40","25","4","1","1","0"
"区東部","137","2","8","86","323","23","1","24","21","0","0","4","1","0","0","0","0","0","0","0","0","41","26","4","1","1","0"
"西多摩","115","0","1","14","69","7","0","4","8","0","0","0","1","0","0","0","1","0","0","0","0","14","8","1","1","1","0"
"南多摩","355","3","3","136","404","46","3","20","26","0","3","17","4","0","0","2","0","0","0","0","0","45","28","4","1","1","0"
"北多摩西部","137","0","0","26","101","19","0","2","12","0","0","4","1","0","0","1","0","0","0","0","0","21","14","2","1","1","0"
"北多摩南部","100","0","4","43","205","30","0","12","20","0","0","5","5","0","0","1","0","0","1","0","0","32","20","2","3","3","0"
"北多摩北部","154","2","9","94","167","9","0","17","20","0","0","3","2","0","0","1","0","0","3","0","0","23","15","2","2","2","0"
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","2253","25","49","721","2394","233","8","131","198","8","6","60","23","4","0","10","3","1","11","0","0","415","261","37","24","25","0"


