"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2012年19週
"集計期間終了週",2012年19週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","74","73","147","418"
"RSウイルス感染症","8","10","18","263"
"咽頭結膜熱","70","53","123","263"
"Ａ群溶血性レンサ球菌咽頭炎","331","310","641","263"
"感染性胃腸炎","1113","1022","2135","263"
"水痘","179","179","358","263"
"手足口病","12","19","31","263"
"伝染性紅斑","25","16","41","263"
"突発性発しん","110","97","207","263"
"百日咳","1","7","8","263"
"ヘルパンギーナ","5","5","10","263"
"流行性耳下腺炎","51","31","82","263"
"不明発しん症","10","10","20","263"
"川崎病","2","1","3","263"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","24","34","58","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","2","2","25"
"マイコプラズマ肺炎","6","8","14","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"インフルエンザ入院","1","0","1","25"
