"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2015年39週
"集計期間終了週",2015年39週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","8","8","16","411"
"RSウイルス感染症","120","89","209","260"
"咽頭結膜熱","22","25","47","260"
"Ａ群溶血性レンサ球菌咽頭炎","88","87","175","260"
"感染性胃腸炎","282","235","517","260"
"水痘","42","31","73","260"
"手足口病","342","252","594","260"
"伝染性紅斑","20","32","52","260"
"突発性発しん","56","37","93","260"
"百日咳","0","2","2","260"
"ヘルパンギーナ","55","34","89","260"
"流行性耳下腺炎","48","30","78","260"
"不明発しん症","12","17","29","260"
"川崎病","1","0","1","260"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","14","11","25","39"
"細菌性髄膜炎","0","2","2","25"
"無菌性髄膜炎","1","1","2","25"
"マイコプラズマ肺炎","13","9","22","25"
"クラミジア肺炎(オウム病は除く)","0","1","1","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
