"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2005年38週
"集計期間終了週",2005年38週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","0","0","178"
"RSウイルス感染症","3","2","5","142"
"咽頭結膜熱","30","23","53","142"
"Ａ群溶血性レンサ球菌咽頭炎","46","31","77","142"
"感染性胃腸炎","190","142","332","142"
"水痘","29","17","46","142"
"手足口病","25","18","43","142"
"伝染性紅斑","5","8","13","142"
"突発性発しん","45","40","85","142"
"百日咳","2","1","3","142"
"風しん","1","0","1","142"
"ヘルパンギーナ","39","32","71","142"
"麻しん（成人麻しん以外）","0","0","0","142"
"流行性耳下腺炎","72","63","135","142"
"不明発しん症","4","4","8","142"
"川崎病","0","2","2","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","5","5","10","14"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","2","0","2","25"
"クラミジア肺炎(オウム病は除く)","0","2","2","25"
"成人麻しん","0","0","0","25"
