"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2024年51週"
"集計期間終了週","2024年51週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"～5ヶ月","21","2","6","0","1","6","0","0","0","4","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0"
"～1歳","50","8","8","2","0","42","1","4","1","9","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","189","10","12","10","8","114","2","12","13","19","0","1","0","0","0","0","0","0","1","0","0","2","0","0","0","2","0","0","0","2","0","0","0"
"2歳","186","11","7","11","17","108","1","20","26","3","0","1","1","1","0","2","0","0","2","0","0","2","1","0","0","0","0","0","2","0","0","0","1"
"3歳","239","1","2","6","32","79","4","11","48","0","0","0","0","0","0","0","0","0","2","0","0","1","1","0","0","1","1","0","0","1","0","0","1"
"4歳","284","5","3","3","47","76","6","11","62","0","0","2","1","0","0","0","0","0","0","0","0","5","0","1","0","2","0","0","3","2","0","0","0"
"5歳","320","5","2","2","41","71","7","24","74","0","1","2","1","0","0","1","0","0","1","0","0","4","0","0","0","1","0","0","3","1","0","0","0"
"6歳","354","2","0","1","48","67","7","10","77","0","1","0","0","0","0","3","0","0","0","0","0","5","0","1","1","1","0","0","3","1","0","0","0"
"7歳","435","9","0","4","63","77","10","6","40","0","0","0","2","0","0","1","0","0","0","0","0","3","0","0","1","0","0","0","2","0","0","0","0"
"8歳","423","7","0","1","52","63","12","3","36","0","0","2","1","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","446","7","0","1","31","54","8","2","24","0","0","1","1","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"10～14歳","1850","46","0","2","81","114","25","2","32","0","0","3","1","0","0","0","0","0","10","0","0","8","0","1","1","0","0","0","6","0","0","0","0"
"15～19歳","754","55","0","0","3","18","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","606","94","0","3","14","76","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"30～39歳","504","78","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"40～49歳","737","91","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1","0","0","3","2","0","0","0","0","0","3","0","0","0","2"
