"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2001年12月"
"集計期間終了月","2001年12月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","15","5","1","8","0","1","6","6","0","",""
"区南部","1","1","0","1","0","0","4","0","0","",""
"区西南部","10","1","0","1","0","0","15","5","0","",""
"区西部","31","7","3","24","0","0","18","14","5","",""
"区西北部","33","6","10","14","0","2","6","3","0","",""
"区東北部","2","1","0","5","0","0","0","0","0","",""
"区東部","21","10","5","27","0","0","3","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","1","0","7","0","0","",""
"北多摩西部","0","0","0","2","0","0","0","0","0","",""
"北多摩南部","6","6","3","8","0","0","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","1","1","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","119","37","22","90","1","3","60","29","5","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2001年12月"
"集計期間終了月","2001年12月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","53","28","4","7","20","0","3","3","0","",""
"区南部","1","0","0","0","0","0","0","0","0","",""
"区西南部","0","1","0","0","0","0","3","4","0","",""
"区西部","13","9","5","3","1","0","14","20","1","",""
"区西北部","9","4","3","2","5","0","6","2","0","",""
"区東北部","0","1","0","0","0","0","0","0","0","",""
"区東部","6","3","1","1","0","0","1","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","14","2","0","0","23","0","2","0","0","",""
"北多摩西部","5","1","0","2","0","0","0","0","0","",""
"北多摩南部","5","4","2","3","0","0","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","2","1","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","106","53","15","18","49","0","31","30","1","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2001年12月"
"集計期間終了月","2001年12月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","68","33","5","15","20","1","9","9","0","9","6"
"区南部","2","1","0","1","0","0","4","0","0","5","1"
"区西南部","10","2","0","1","0","0","18","9","0","4","4"
"区西部","44","16","8","27","1","0","32","34","6","6","4"
"区西北部","42","10","13","16","5","2","12","5","0","6","2"
"区東北部","2","2","0","5","0","0","0","0","0","2","0"
"区東部","27","13","6","28","0","0","4","0","0","6","2"
"西多摩","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","14","2","0","0","24","0","9","0","0","4","1"
"北多摩西部","5","1","0","4","0","0","0","0","0","2","1"
"北多摩南部","11","10","5","11","0","0","0","0","0","1","2"
"北多摩北部","0","0","0","0","0","0","3","2","0","0","3"
"島しょ","0","0","0","0","0","0","0","0","0","0","1"
"合計","225","90","37","108","50","3","91","59","6","41","25"


