"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2016年42週
"集計期間終了週",2016年42週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","59","67","126","412"
"RSウイルス感染症","229","207","436","261"
"咽頭結膜熱","39","23","62","261"
"Ａ群溶血性レンサ球菌咽頭炎","275","216","491","261"
"感染性胃腸炎","717","621","1338","261"
"水痘","41","50","91","261"
"手足口病","197","174","371","261"
"伝染性紅斑","11","11","22","261"
"突発性発しん","69","61","130","261"
"百日咳","2","7","9","261"
"ヘルパンギーナ","73","71","144","261"
"流行性耳下腺炎","124","123","247","261"
"不明発しん症","11","8","19","261"
"川崎病","1","2","3","261"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","9","12","21","39"
"細菌性髄膜炎","1","0","1","25"
"無菌性髄膜炎","0","2","2","25"
"マイコプラズマ肺炎","22","19","41","25"
"クラミジア肺炎(オウム病は除く)","0","1","1","25"
"感染性胃腸炎（ロタウイルス）","0","1","1","25"
"インフルエンザ入院","1","1","2","25"
