"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2008年52週"
"集計期間終了週","2008年52週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"～5ヶ月","3","7","0","0","2","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"～1歳","9","6","0","1","72","8","0","3","16","0","1","0","2","0","0","0","0","0","0","0"
"1歳","25","8","5","9","159","22","3","1","15","0","2","0","0","0","0","0","0","0","0","0"
"2歳","27","0","1","6","103","23","4","0","3","0","1","3","0","1","0","1","0","0","0","0"
"3歳","34","2","1","12","108","37","2","2","0","0","0","10","1","0","0","0","0","0","0","0"
"4歳","41","0","4","19","78","21","0","2","0","0","1","9","1","0","0","0","0","0","1","0"
"5歳","47","0","2","29","83","14","2","3","0","0","1","8","0","0","0","1","0","0","1","0"
"6歳","42","0","2","27","66","9","0","3","0","0","0","7","0","0","0","0","0","0","1","0"
"7歳","58","0","1","24","72","3","0","3","0","0","0","4","0","0","0","0","0","0","0","0"
"8歳","49","0","2","15","47","3","0","1","0","0","0","3","0","0","0","0","0","0","0","0"
"9歳","34","0","0","13","37","0","0","0","0","0","0","3","0","0","0","0","0","0","1","0"
"10～14歳","100","0","3","20","97","3","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"15～19歳","24","0","0","2","18","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"20～29歳","73","0","1","8","120","3","0","0","0","0","1","1","0","0","0","3","0","0","0","0"
"30～39歳","94","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"40～49歳","53","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50～59歳","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"70～79歳","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"合計","742","23","22","185","1062","148","11","18","34","1","7","50","4","2","0","8","0","0","4","1"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2008年52週"
"集計期間終了週","2008年52週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"～5ヶ月","2","3","0","0","10","1","0","1","2","0","0","0","1","0","0","0","0","0","0","0"
"～1歳","8","5","0","0","66","8","1","0","12","0","1","0","1","0","0","0","0","0","0","0"
"1歳","13","7","4","1","125","31","3","2","16","0","0","1","2","0","0","0","0","0","1","0"
"2歳","14","0","2","4","104","20","3","0","0","0","1","4","1","0","0","0","0","0","0","0"
"3歳","32","0","3","16","97","17","2","0","1","0","0","7","0","0","0","0","0","0","2","0"
"4歳","38","1","2","24","82","24","2","2","0","0","1","11","1","0","0","1","0","0","0","0"
"5歳","37","1","1","21","68","15","0","1","0","0","0","2","0","0","0","0","0","0","0","0"
"6歳","45","0","1","16","66","14","0","0","0","0","0","5","0","0","0","1","0","0","1","0"
"7歳","44","0","0","17","52","3","1","2","0","0","0","6","0","0","0","0","0","0","0","0"
"8歳","38","0","1","17","42","3","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"9歳","36","0","0","6","36","2","1","2","0","0","0","1","0","0","0","0","0","0","0","0"
"10～14歳","103","0","0","18","76","2","3","1","0","0","0","6","0","0","0","0","0","0","4","0"
"15～19歳","28","0","0","1","21","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"20～29歳","70","0","1","14","197","1","0","0","0","5","0","1","0","0","0","2","0","0","0","0"
"30～39歳","109","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"40～49歳","58","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"50～59歳","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"70～79歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"合計","715","17","15","155","1042","141","16","11","31","5","3","47","6","0","0","9","0","0","8","1"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2008年52週"
"集計期間終了週","2008年52週"
"性別","男女合計"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"～5ヶ月","5","10","0","0","12","3","0","1","2","0","0","0","1","1","0","0","0","0","0","0"
"～1歳","17","11","0","1","138","16","1","3","28","0","2","0","3","0","0","0","0","0","0","0"
"1歳","38","15","9","10","284","53","6","3","31","0","2","1","2","0","0","0","0","0","1","0"
"2歳","41","0","3","10","207","43","7","0","3","0","2","7","1","1","0","1","0","0","0","0"
"3歳","66","2","4","28","205","54","4","2","1","0","0","17","1","0","0","0","0","0","2","0"
"4歳","79","1","6","43","160","45","2","4","0","0","2","20","2","0","0","1","0","0","1","0"
"5歳","84","1","3","50","151","29","2","4","0","0","1","10","0","0","0","1","0","0","1","0"
"6歳","87","0","3","43","132","23","0","3","0","0","0","12","0","0","0","1","0","0","2","0"
"7歳","102","0","1","41","124","6","1","5","0","0","0","10","0","0","0","0","0","0","0","0"
"8歳","87","0","3","32","89","6","0","1","0","0","0","5","0","0","0","0","0","0","0","0"
"9歳","70","0","0","19","73","2","1","2","0","0","0","4","0","0","0","0","0","0","1","0"
"10～14歳","203","0","3","38","173","5","3","1","0","0","0","8","0","0","0","0","0","0","4","0"
"15～19歳","52","0","0","3","39","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0"
"20～29歳","143","0","2","22","317","4","0","0","0","5","1","2","0","0","0","5","0","0","0","0"
"30～39歳","203","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0"
"40～49歳","111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"50～59歳","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"70～79歳","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"合計","1457","40","37","340","2104","289","27","29","65","6","10","97","10","2","0","17","0","0","12","2"
"定点数","282","148","148","148","148","148","148","148","148","148","148","148","148","148","37","37","23","23","23","23"


