"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2024年50週"
"集計期間終了週","2024年50週"
"性別","男性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","22","6","0","0","7","2","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","3","","","","","",""
"中央区","20","5","0","0","2","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","58","9","2","0","4","18","1","1","3","0","0","0","0","0","0","0","0","0","0","0","0","4","2","","","","","",""
"新宿区","60","19","1","0","15","16","1","3","3","0","0","1","0","0","0","0","0","0","2","0","0","1","3","","","","","",""
"文京","52","10","0","0","3","14","1","10","5","0","0","0","0","0","0","1","0","0","0","0","0","0","2","","","","","",""
"台東","65","3","0","1","5","33","1","5","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","72","17","0","1","1","5","1","1","12","2","0","0","0","0","0","0","0","0","1","0","0","4","1","","","","","",""
"江東区","121","14","0","0","17","31","3","7","16","2","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","83","3","0","0","8","29","3","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","47","5","0","0","8","9","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","148","19","4","4","25","66","4","6","17","2","1","1","0","0","0","2","0","0","1","0","0","2","1","","","","","",""
"世田谷","243","16","4","1","16","33","3","4","14","1","0","1","1","0","0","0","0","0","0","0","0","5","4","","","","","",""
"渋谷区","50","3","0","0","6","7","3","1","3","2","0","0","0","0","0","0","0","0","0","0","0","3","2","","","","","",""
"中野区","120","9","0","1","20","20","2","5","11","1","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"杉並","89","13","0","3","5","27","0","0","7","2","0","0","0","0","0","0","0","0","3","0","0","4","2","","","","","",""
"池袋","83","16","3","0","6","10","2","2","7","0","0","0","0","0","0","3","0","0","2","0","0","0","0","","","","","",""
"北区","110","17","0","0","10","18","0","3","7","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","110","6","14","0","13","31","0","8","15","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","113","19","0","4","18","30","2","1","17","1","0","0","0","0","0","0","0","0","1","0","0","2","2","","","","","",""
"練馬区","175","14","0","1","28","40","0","4","35","0","0","1","0","0","0","4","0","0","0","0","0","0","0","","","","","",""
"足立","152","21","5","8","12","41","0","9","8","5","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","82","10","0","0","7","14","2","9","21","1","0","0","0","0","0","0","0","0","5","0","0","2","1","","","","","",""
"江戸川","219","26","0","3","17","49","2","5","18","3","0","0","0","0","0","3","0","0","0","0","0","0","0","","","","","",""
"八王子市","223","18","2","5","20","63","7","10","22","2","0","0","0","0","0","0","0","0","0","0","0","3","5","","","","","",""
"町田市","201","13","0","0","11","28","1","3","15","0","0","0","0","0","0","2","0","0","0","0","0","0","0","","","","","",""
