"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2021年19週
"集計期間終了週",2021年19週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","0","0","403"
"RSウイルス感染症","50","45","95","257"
"咽頭結膜熱","28","21","49","257"
"Ａ群溶血性レンサ球菌咽頭炎","37","40","77","257"
"感染性胃腸炎","603","544","1147","257"
"水痘","17","11","28","257"
"手足口病","8","8","16","257"
"伝染性紅斑","2","6","8","257"
"突発性発しん","65","57","122","257"
"ヘルパンギーナ","4","2","6","257"
"流行性耳下腺炎","9","9","18","257"
"不明発しん症","2","4","6","257"
"川崎病","1","3","4","257"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","3","4","7","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","1","0","1","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
