"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2011年52週
"集計期間終了週",2011年52週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","168","156","324","397"
"RSウイルス感染症","75","43","118","251"
"咽頭結膜熱","42","43","85","251"
"Ａ群溶血性レンサ球菌咽頭炎","181","172","353","251"
"感染性胃腸炎","1774","1704","3478","251"
"水痘","264","250","514","251"
"手足口病","9","12","21","251"
"伝染性紅斑","23","11","34","251"
"突発性発しん","53","47","100","251"
"百日咳","6","2","8","251"
"ヘルパンギーナ","2","1","3","251"
"流行性耳下腺炎","22","30","52","251"
"不明発しん症","10","4","14","251"
"川崎病","3","0","3","251"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","10","6","16","38"
"細菌性髄膜炎","1","0","1","25"
"無菌性髄膜炎","2","3","5","25"
"マイコプラズマ肺炎","19","19","38","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"インフルエンザ入院","2","5","7","25"
