"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2019年40週
"集計期間終了週",2019年40週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","224","211","435","413"
"RSウイルス感染症","151","140","291","261"
"咽頭結膜熱","34","38","72","261"
"Ａ群溶血性レンサ球菌咽頭炎","249","216","465","261"
"感染性胃腸炎","508","400","908","261"
"水痘","51","41","92","261"
"手足口病","373","322","695","261"
"伝染性紅斑","19","29","48","261"
"突発性発しん","50","60","110","261"
"ヘルパンギーナ","113","113","226","261"
"流行性耳下腺炎","14","12","26","261"
"不明発しん症","8","9","17","261"
"川崎病","1","1","2","261"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","9","3","12","39"
"細菌性髄膜炎","0","1","1","25"
"無菌性髄膜炎","1","0","1","25"
"マイコプラズマ肺炎","5","7","12","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","4","4","25"
