"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2009年46週"
"集計期間終了週","2009年46週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","194","2","5","4","17","3","3","0","2","0","0","2","0","1","0","1","0","0","1","0","","","","","",""
"区南部","321","1","1","3","49","12","2","1","4","3","3","2","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","246","0","1","1","12","3","2","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西部","314","1","0","7","36","4","1","0","3","0","0","0","1","1","0","0","0","0","1","0","","","","","",""
"区西北部","339","0","0","3","17","2","0","0","7","0","2","4","0","1","0","0","0","0","0","0","","","","","",""
"区東北部","327","0","0","3","14","7","6","0","2","0","0","9","0","0","0","0","0","0","2","0","","","","","",""
"区東部","386","1","0","4","10","0","2","2","5","0","2","5","0","0","0","1","0","0","0","0","","","","","",""
"西多摩","164","0","0","1","10","2","0","0","1","0","0","4","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","689","1","0","36","47","13","1","1","5","0","4","22","2","1","0","0","0","0","0","0","","","","","",""
"北多摩西部","131","0","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","281","0","0","3","1","3","1","0","5","0","0","10","0","0","0","0","1","0","1","0","","","","","",""
"北多摩北部","281","3","0","8","9","3","1","0","3","0","1","5","0","0","0","1","0","0","0","0","","","","","",""
"島しょ","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","3677","9","7","73","225","53","19","4","39","3","12","63","3","4","0","3","1","0","5","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2009年46週"
"集計期間終了週","2009年46週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
