"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2009年10週
"集計期間終了週",2009年10週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","1679","1649","3328","287"
"RSウイルス感染症","7","1","8","149"
"咽頭結膜熱","10","17","27","149"
"Ａ群溶血性レンサ球菌咽頭炎","192","180","372","149"
"感染性胃腸炎","566","536","1102","149"
"水痘","93","88","181","149"
"手足口病","7","1","8","149"
"伝染性紅斑","10","10","20","149"
"突発性発しん","32","32","64","149"
"百日咳","0","2","2","149"
"ヘルパンギーナ","1","0","1","149"
"流行性耳下腺炎","36","37","73","149"
"不明発しん症","4","6","10","149"
"川崎病","1","0","1","149"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","5","5","10","39"
"細菌性髄膜炎","1","0","1","24"
"無菌性髄膜炎","0","0","0","24"
"マイコプラズマ肺炎","1","1","2","24"
"クラミジア肺炎(オウム病は除く)","2","1","3","24"
