"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2001年7週
"集計期間終了週",2001年7週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","246","188","434","178"
"RSウイルス感染症","0","0","0","142"
"咽頭結膜熱","2","4","6","142"
"Ａ群溶血性レンサ球菌咽頭炎","26","21","47","142"
"感染性胃腸炎","580","523","1103","142"
"水痘","76","88","164","142"
"手足口病","6","4","10","142"
"伝染性紅斑","25","22","47","142"
"突発性発しん","21","24","45","142"
"百日咳","0","0","0","142"
"風しん","3","0","3","142"
"ヘルパンギーナ","3","1","4","142"
"麻しん（成人麻しん以外）","9","2","11","142"
"流行性耳下腺炎","55","55","110","142"
"不明発しん症","5","3","8","142"
"川崎病","1","0","1","142"
"急性出血性結膜炎","1","0","1","14"
"流行性角結膜炎","10","13","23","14"
"急性脳炎(日本脳炎を除く)","0","0","0","25"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","1","1","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","1","1","25"
