"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2018年16週
"集計期間終了週",2018年16週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","184","190","374","417"
"RSウイルス感染症","42","48","90","264"
"咽頭結膜熱","29","35","64","264"
"Ａ群溶血性レンサ球菌咽頭炎","435","353","788","264"
"感染性胃腸炎","885","830","1715","264"
"水痘","43","41","84","264"
"手足口病","14","8","22","264"
"伝染性紅斑","26","38","64","264"
"突発性発しん","82","67","149","264"
"ヘルパンギーナ","1","0","1","264"
"流行性耳下腺炎","18","13","31","264"
"不明発しん症","7","6","13","264"
"川崎病","2","2","4","264"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","8","12","20","38"
"細菌性髄膜炎","1","1","2","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","1","0","1","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","6","2","8","25"
"インフルエンザ入院","4","3","7","25"
