"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2015年25週
"集計期間終了週",2015年25週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","8","13","21","414"
"RSウイルス感染症","13","1","14","261"
"咽頭結膜熱","103","89","192","261"
"Ａ群溶血性レンサ球菌咽頭炎","487","459","946","261"
"感染性胃腸炎","914","823","1737","261"
"水痘","91","68","159","261"
"手足口病","402","319","721","261"
"伝染性紅斑","163","168","331","261"
"突発性発しん","99","102","201","261"
"百日咳","6","7","13","261"
"ヘルパンギーナ","80","76","156","261"
"流行性耳下腺炎","46","32","78","261"
"不明発しん症","11","12","23","261"
"川崎病","2","1","3","261"
"急性出血性結膜炎","0","2","2","39"
"流行性角結膜炎","15","6","21","39"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","1","0","1","25"
"マイコプラズマ肺炎","2","6","8","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
