"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2006年5週"
"集計期間終了週","2006年5週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","25","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","34","0","0","0","14","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","39","2","3","10","24","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","57","0","0","3","22","2","0","0","1","0","0","0","0","1","2","0","0","1","0","0","0","0","0","","","","","",""
"文京","44","1","0","0","7","0","0","1","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","","","","","",""
"台東","48","1","0","6","19","1","0","0","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","62","1","0","6","16","1","0","1","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","32","0","1","5","14","3","0","1","2","0","0","1","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","65","0","3","0","27","5","0","1","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","11","0","0","5","6","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","124","0","0","23","64","8","0","2","3","0","0","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","92","0","0","5","31","1","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","41","0","0","2","19","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","78","0","0","1","21","3","0","0","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","134","1","0","3","27","2","0","1","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","20","0","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","72","0","0","3","16","3","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","55","0","1","5","12","2","1","0","0","0","0","0","0","5","0","0","0","1","0","0","0","0","0","","","","","",""
"板橋区","57","0","0","1","14","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","146","0","0","3","17","5","1","3","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","29","0","0","2","8","3","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","111","0","0","9","14","2","0","2","2","0","0","0","0","7","2","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","101","0","4","17","14","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子","45","0","0","14","5","1","0","3","3","0","0","0","0","4","1","0","0","0","0","0","0","0","0","","","","","",""
"町田市","78","0","0","7","29","4","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","183","0","1","8","20","6","1","0","1","0","0","0","0","4","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","52","0","0","4","10","1","0","0","3","0","0","0","0","5","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","84","0","0","1","12","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","160","0","0","6","31","8","0","0","1","0","0","0","0","7","1","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","210","2","1","15","47","7","0","4","2","0","0","0","0","8","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","12","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","2301","8","14","167","564","71","4","21","30","0","0","1","0","71","7","0","0","3","0","0","0","0","0","","","","","",""


"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2006年5週"
"集計期間終了週","2006年5週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","17","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","46","0","0","1","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","35","2","1","9","10","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","55","0","0","0","24","0","0","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","","","","","",""
"文京","31","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
