"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2014年52週"
"集計期間終了週","2014年52週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","39","1","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"中央区","52","5","1","6","16","2","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"みなと","137","2","3","10","25","1","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"新宿区","125","12","1","3","31","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2","","","","","",""
"文京","89","0","1","4","16","2","0","3","0","0","0","0","0","0","0","1","0","0","0","0","0","2","","","","","",""
"台東","68","2","0","2","29","1","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","90","4","0","6","53","2","1","0","2","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","259","5","2","22","91","6","1","5","2","0","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","97","3","0","10","59","1","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","42","1","0","1","24","3","3","0","2","0","0","1","0","1","0","0","0","0","0","0","0","0","","","","","",""
"大田区","291","7","4","13","109","9","1","3","2","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"世田谷","470","13","12","16","87","21","1","3","2","0","0","3","2","0","0","1","0","0","1","0","0","3","","","","","",""
"渋谷区","64","2","0","0","23","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","2","","","","","",""
"中野区","110","2","1","4","46","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","214","9","3","4","57","6","0","2","1","0","0","0","0","0","0","0","0","0","1","0","0","0","","","","","",""
"池袋","114","3","1","4","9","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"北区","136","3","0","4","21","0","0","1","2","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","158","10","1","5","47","4","1","4","3","0","0","0","0","1","0","1","0","0","0","0","0","0","","","","","",""
"板橋区","164","0","0","2","44","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","11","","","","","",""
"練馬区","395","10","11","12","60","4","2","9","1","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","338","6","6","11","88","5","2","2","2","0","0","9","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","290","3","0","13","53","3","5","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","397","6","7","29","97","0","3","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","382","14","0","28","120","7","0","5","4","0","0","4","4","0","0","0","0","0","1","0","0","0","","","","","",""
"町田市","338","7","0","28","52","8","0","11","1","0","0","1","4","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","240","6","0","10","23","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","1","","","","","",""
"南多摩","250","15","2","10","61","1","0","3","5","0","0","2","0","1","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","412","7","5","20","43","4","0","6","1","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","593","17","7","24","130","6","10","10","4","0","0","3","1","0","0","0","0","0","1","0","0","4","","","","","",""
"多摩小平","458","22","7","29","71","12","1","3","4","0","1","7","0","0","0","2","0","0","0","0","0","3","","","","","",""
"島しょ","12","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","6824","197","75","330","1593","112","34","78","47","1","1","45","12","3","0","9","0","0","4","0","1","33","","","","","",""


"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2014年52週"
"集計期間終了週","2014年52週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","52","0","0","0","6","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"中央区","50","3","0","5","17","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"みなと","123","1","3","5","20","1","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"新宿区","120","7","2","3","32","0","0","1","2","0","0","0","0","0","0","1","0","0","0","0","0","1","","","","","",""
"文京","90","0","0","5","15","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","","","","","",""
"台東","71","3","0","3","31","2","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","91","3","0","5","31","0","0","3","3","0","1","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","256","4","2","8","104","6","1","6","1","0","2","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","82","3","1","7","48","3","1","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","68","5","0","0","21","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","269","6","4","17","109","7","2","4","3","0","0","0","2","0","0","1","0","0","0","0","0","0","","","","","",""
"世田谷","476","10","9","12","83","12","0","1","3","0","0","1","1","0","0","1","0","0","0","0","0","2","","","","","",""
