"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2002年1月"
"集計期間終了月","2002年1月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","9","4","3","12","0","0","11","6","1","",""
"区南部","3","0","0","0","0","1","5","0","0","",""
"区西南部","8","0","0","1","0","0","11","0","0","",""
"区西部","29","2","3","22","1","0","24","5","2","",""
"区西北部","28","4","9","15","1","0","14","2","0","",""
"区東北部","6","0","1","2","0","0","0","0","0","",""
"区東部","32","15","4","28","0","0","0","1","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","12","0","0","",""
"北多摩西部","0","1","1","8","0","0","0","0","0","",""
"北多摩南部","6","3","2","4","0","0","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","1","1","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","121","29","23","92","2","1","78","15","3","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2002年1月"
"集計期間終了月","2002年1月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","37","20","5","7","18","0","4","2","0","",""
"区南部","0","1","0","0","0","0","0","0","0","",""
"区西南部","1","0","0","0","0","0","4","0","0","",""
"区西部","23","12","5","4","2","0","12","4","0","",""
"区西北部","14","3","2","0","2","0","8","1","0","",""
"区東北部","2","2","0","0","0","0","0","0","0","",""
"区東部","12","2","2","0","1","0","3","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","18","5","1","0","25","0","6","0","0","",""
"北多摩西部","6","1","0","4","1","1","0","0","0","",""
"北多摩南部","3","3","0","1","0","0","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","1","1","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","116","49","15","16","49","1","38","8","0","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2002年1月"
"集計期間終了月","2002年1月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","46","24","8","19","18","0","15","8","1","10","6"
"区南部","3","1","0","0","0","1","5","0","0","5","1"
"区西南部","9","0","0","1","0","0","15","0","0","3","4"
"区西部","52","14","8","26","3","0","36","9","2","6","4"
"区西北部","42","7","11","15","3","0","22","3","0","6","2"
"区東北部","8","2","1","2","0","0","0","0","0","2","1"
"区東部","44","17","6","28","1","0","3","1","0","7","2"
"西多摩","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","18","5","1","0","25","0","18","0","0","4","1"
"北多摩西部","6","2","1","12","1","1","0","0","0","2","1"
"北多摩南部","9","6","2","5","0","0","0","0","0","1","2"
"北多摩北部","0","0","0","0","0","0","2","2","0","0","3"
"島しょ","0","0","0","0","0","0","0","0","0","0","1"
"合計","237","78","38","108","51","2","116","23","3","41","25"


