"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2017年1週"
"集計期間終了週","2017年1週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"～5ヶ月","5","5","1","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","28","2","1","0","31","0","0","0","7","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","86","3","7","2","71","4","5","0","16","0","0","1","2","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0"
"2歳","64","1","4","11","52","5","2","1","7","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","84","0","4","16","34","7","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","68","0","5","7","44","8","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"5歳","41","0","1","15","34","4","1","2","0","0","0","3","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","46","0","2","10","39","9","1","2","0","0","0","6","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","40","0","0","18","24","5","0","2","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","44","0","1","6","18","4","0","1","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","37","0","1","5","23","8","0","0","0","0","0","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"10～14歳","175","0","1","17","57","7","0","0","0","0","0","10","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0"
"15～19歳","139","0","1","3","28","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"20～29歳","257","0","0","9","91","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","1","0"
"30～39歳","188","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","1","0","0","1"
"40～49歳","203","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","1","0","0","1","0","0","0","1"
"50～59歳","161","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"60～69歳","88","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","1","1","0","0","2","1"
"70～79歳","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","1","0","0","6","1"
"80歳以上","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","1","0","0","0","13","0"
"合計","1825","11","29","119","551","63","9","13","30","0","0","41","4","0","0","10","0","1","4","0","0","32","1","2","3","1","0","27","4"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2017年1週"
"集計期間終了週","2017年1週"
"性別","女性"

