"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2010年42週
"集計期間終了週",2010年42週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","27","26","53","284"
"RSウイルス感染症","16","11","27","148"
"咽頭結膜熱","22","16","38","148"
"Ａ群溶血性レンサ球菌咽頭炎","89","75","164","148"
"感染性胃腸炎","330","315","645","148"
"水痘","43","44","87","148"
"手足口病","36","28","64","148"
"伝染性紅斑","24","22","46","148"
"突発性発しん","55","36","91","148"
"百日咳","4","5","9","148"
"ヘルパンギーナ","11","11","22","148"
"流行性耳下腺炎","32","38","70","148"
"不明発しん症","4","5","9","148"
"川崎病","1","1","2","148"
"急性出血性結膜炎","0","1","1","39"
"流行性角結膜炎","10","6","16","39"
"細菌性髄膜炎","0","0","0","23"
"無菌性髄膜炎","2","0","2","23"
"マイコプラズマ肺炎","3","5","8","23"
"クラミジア肺炎(オウム病は除く)","1","0","1","23"
