"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2023年46週"
"集計期間終了週","2023年46週"
"性別","男性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","12","0","1","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","","","","","",""
"中央区","7","4","0","6","5","23","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","27","6","0","12","7","6","4","2","0","1","0","0","0","0","0","0","0","0","0","1","0","2","1","","","","","",""
"新宿区","31","6","0","4","12","12","0","1","0","1","0","0","0","0","0","3","0","0","0","0","0","1","2","","","","","",""
"文京","46","6","0","12","10","9","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","","","","","",""
"台東","48","4","0","16","9","21","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","64","8","0","2","8","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","53","11","0","23","31","27","0","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","39","4","0","7","16","15","0","4","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","","","","","",""
"目黒区","34","5","0","2","20","9","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","89","6","0","37","50","55","3","2","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","127","8","0","16","55","54","7","6","0","2","1","1","1","0","0","2","0","0","1","0","0","5","0","","","","","",""
"渋谷区","15","7","0","5","0","5","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","","","","","",""
"中野区","115","7","0","5","37","32","2","1","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","108","10","0","9","15","28","4","2","0","0","0","0","0","0","0","1","0","0","0","0","0","3","1","","","","","",""
"池袋","47","9","0","5","5","9","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","","","","","",""
"北区","105","8","0","33","17","13","2","5","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
