"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2008年20週"
"集計期間終了週","2008年20週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"～5ヶ月","1","1","0","0","4","3","0","1","3","2","0","0","1","0","0","0","0","0","0","0"
"～1歳","2","0","1","5","22","8","0","0","22","1","1","0","1","0","0","0","0","0","0","0"
"1歳","1","0","4","3","58","16","3","0","23","0","2","3","3","0","0","1","1","0","1","0"
"2歳","1","0","11","12","49","22","1","0","3","0","2","2","0","0","1","0","0","0","0","0"
"3歳","4","0","9","20","57","24","2","1","2","0","0","3","0","0","0","0","0","0","0","0"
"4歳","2","0","6","30","51","18","0","1","0","0","2","6","2","0","0","0","1","0","0","0"
"5歳","2","0","2","34","39","16","1","2","1","0","0","5","0","0","0","0","0","0","0","0"
"6歳","2","0","1","34","31","4","0","1","0","0","0","3","0","0","0","0","0","0","0","0"
"7歳","0","0","1","42","19","7","0","1","0","1","0","3","0","0","0","0","0","0","0","0"
"8歳","0","0","1","22","12","3","0","1","0","0","0","1","0","0","0","1","0","0","1","0"
"9歳","0","0","0","13","21","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10～14歳","1","0","5","27","51","3","0","1","0","1","0","3","1","0","0","0","0","0","0","0"
"15～19歳","2","0","0","1","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","2","0","0","6","42","2","0","1","0","2","1","0","0","0","0","0","0","0","0","0"
"30～39歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"40～49歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"50～59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1"
"60～69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","23","1","41","249","463","130","7","10","54","7","8","29","8","0","2","6","2","0","2","1"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2008年20週"
"集計期間終了週","2008年20週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

