"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2025年39週
"集計期間終了週",2025年39週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","442","376","818","418"
"新型コロナウイルス感染症（COVID-19）","685","828","1513","418"
"急性呼吸器感染症（ARI）","11115","10908","22023","418"
"RSウイルス感染症","164","100","264","263"
"咽頭結膜熱","40","31","71","263"
"Ａ群溶血性レンサ球菌咽頭炎","218","180","398","263"
"感染性胃腸炎","583","448","1031","263"
"水痘","28","28","56","263"
"手足口病","51","55","106","263"
"伝染性紅斑","37","30","67","263"
"突発性発しん","35","32","67","263"
"ヘルパンギーナ","102","126","228","263"
"流行性耳下腺炎","17","7","24","263"
"不明発しん症","11","10","21","263"
"川崎病","2","1","3","263"
"急性出血性結膜炎","0","2","2","39"
"流行性角結膜炎","20","20","40","39"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","10","9","19","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","1","2","3","25"
"COVID-19入院","25","42","67","25"
