"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2006年5月"
"集計期間終了月","2006年5月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","9","3","0"
"1～4歳","0","0","0","0","0","0","6","18","0"
"5～9歳","0","0","0","0","0","0","1","1","0"
"10～14歳","0","0","0","0","0","0","1","0","0"
"15～19歳","0","1","1","0","0","0","0","1","0"
"20～24歳","21","2","12","9","0","1","1","0","0"
"25～29歳","34","4","10","14","0","0","0","0","0"
"30～34歳","19","7","14","11","0","0","0","0","0"
"35～39歳","25","6","8","15","0","1","3","0","0"
"40～44歳","4","6","6","6","0","0","2","1","0"
"45～49歳","7","4","1","4","0","0","0","0","0"
"50～54歳","4","6","0","4","1","1","0","0","0"
"55～59歳","4","4","0","2","0","1","8","0","0"
"60～64歳","2","2","0","0","0","0","6","0","0"
"65～69歳","0","1","0","0","0","0","8","1","0"
"70歳以上","0","1","0","0","0","0","37","6","0"
"合計","120","44","52","65","1","4","82","31","0"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2006年5月"
"集計期間終了月","2006年5月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","4","3","0"
"1～4歳","0","0","0","0","0","0","3","13","0"
"5～9歳","0","0","0","0","0","0","1","2","0"
"10～14歳","0","0","0","0","0","0","0","0","0"
"15～19歳","11","1","0","1","1","0","1","0","0"
"20～24歳","24","3","8","2","5","0","0","0","0"
"25～29歳","24","6","3","1","3","0","1","1","0"
"30～34歳","9","8","3","2","2","0","0","0","0"
"35～39歳","8","4","0","1","3","0","1","0","0"
"40～44歳","4","2","0","0","3","0","1","0","0"
"45～49歳","1","2","0","0","1","0","2","0","0"
"50～54歳","1","2","0","0","0","0","1","0","0"
"55～59歳","0","2","0","0","0","0","1","1","0"
"60～64歳","0","1","0","0","2","0","1","0","0"
"65～69歳","0","1","0","0","0","0","2","0","0"
"70歳以上","0","0","0","0","0","0","20","2","0"
"合計","82","32","14","7","20","0","39","22","0"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2006年5月"
"集計期間終了月","2006年5月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","13","6","0"
"1～4歳","0","0","0","0","0","0","9","31","0"
"5～9歳","0","0","0","0","0","0","2","3","0"
"10～14歳","0","0","0","0","0","0","1","0","0"
"15～19歳","11","2","1","1","1","0","1","1","0"
"20～24歳","45","5","20","11","5","1","1","0","0"
"25～29歳","58","10","13","15","3","0","1","1","0"
"30～34歳","28","15","17","13","2","0","0","0","0"
"35～39歳","33","10","8","16","3","1","4","0","0"
"40～44歳","8","8","6","6","3","0","3","1","0"
"45～49歳","8","6","1","4","1","0","2","0","0"
"50～54歳","5","8","0","4","1","1","1","0","0"
"55～59歳","4","6","0","2","0","1","9","1","0"
"60～64歳","2","3","0","0","2","0","7","0","0"
"65～69歳","0","2","0","0","0","0","10","1","0"
"70歳以上","0","1","0","0","0","0","57","8","0"
"合計","202","76","66","72","21","4","121","53","0"
"定点数","41","41","41","41","41","41","25","25","25"


