"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2024年24週"
"集計期間終了週","2024年24週"
"性別","男性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","8","57","6","6","23","36","0","56","0","5","6","0","0","0","0","1","0","1","0","0","0","0","9","","","","","",""
"区南部","5","66","14","9","30","65","4","42","5","2","11","1","1","0","0","3","0","0","0","0","0","0","7","","","","","",""
"区西南部","2","70","9","5","23","60","1","42","6","3","22","0","1","0","0","2","0","0","2","0","0","0","5","","","","","",""
"区西部","2","80","7","11","36","64","5","33","0","7","6","3","0","1","0","2","0","0","1","0","0","0","6","","","","","",""
"区西北部","7","152","11","11","58","88","3","30","7","7","10","2","0","0","0","1","0","0","0","0","0","0","3","","","","","",""
"区東北部","3","84","8","10","58","73","0","68","0","8","16","0","0","0","0","0","0","0","1","0","0","0","3","","","","","",""
"区東部","7","92","4","6","48","76","3","116","3","4","26","1","2","0","0","0","0","0","2","0","0","0","7","","","","","",""
"西多摩","0","33","1","0","15","6","0","13","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","","","","","",""
"南多摩","2","96","15","6","70","127","3","71","0","2","13","1","0","0","0","0","0","0","0","0","0","0","8","","","","","",""
"北多摩西部","3","27","11","2","31","15","2","38","1","1","4","3","0","0","0","0","0","0","0","0","0","0","4","","","","","",""
"北多摩南部","0","59","8","11","55","70","4","32","26","5","6","1","1","0","0","1","1","0","0","0","0","0","8","","","","","",""
"北多摩北部","2","47","11","11","58","51","3","43","0","3","4","0","0","0","0","0","0","0","1","0","0","0","11","","","","","",""
"島しょ","0","5","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","41","868","106","88","506","731","28","584","48","47","125","12","6","1","0","10","1","1","7","0","0","0","72","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2024年24週"
"集計期間終了週","2024年24週"
"性別","女性"

