"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2017年41週
"集計期間終了週",2017年41週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","32","36","68","417"
"RSウイルス感染症","112","85","197","262"
"咽頭結膜熱","63","37","100","262"
"Ａ群溶血性レンサ球菌咽頭炎","218","175","393","262"
"感染性胃腸炎","401","354","755","262"
"水痘","36","33","69","262"
"手足口病","356","300","656","262"
"伝染性紅斑","7","14","21","262"
"突発性発しん","63","64","127","262"
"百日咳","2","1","3","262"
"ヘルパンギーナ","58","47","105","262"
"流行性耳下腺炎","17","20","37","262"
"不明発しん症","18","10","28","262"
"川崎病","5","3","8","262"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","10","8","18","39"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","1","0","1","25"
"マイコプラズマ肺炎","6","3","9","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
