"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2017年48週
"集計期間終了週",2017年48週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","659","664","1323","418"
"RSウイルス感染症","37","39","76","263"
"咽頭結膜熱","114","89","203","263"
"Ａ群溶血性レンサ球菌咽頭炎","487","448","935","263"
"感染性胃腸炎","1467","1304","2771","263"
"水痘","97","89","186","263"
"手足口病","120","89","209","263"
"伝染性紅斑","12","26","38","263"
"突発性発しん","83","65","148","263"
"百日咳","1","2","3","263"
"ヘルパンギーナ","19","12","31","263"
"流行性耳下腺炎","16","14","30","263"
"不明発しん症","8","1","9","263"
"川崎病","5","1","6","263"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","11","18","29","39"
"細菌性髄膜炎","0","1","1","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","3","1","4","25"
"クラミジア肺炎(オウム病は除く)","1","0","1","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","2","4","6","25"
