"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2003年6週"
"集計期間終了週","2003年6週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","3","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","16","0","0","1","26","1","0","1","17","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0"
"1歳","85","0","0","0","58","8","1","2","10","0","0","1","0","1","1","0","0","1","0","0","0","0","0","0"
"2歳","96","0","0","0","50","9","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"3歳","132","0","1","4","57","11","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"4歳","170","0","1","6","46","10","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5歳","162","0","1","4","31","4","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0"
"6歳","184","0","1","2","39","5","1","2","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0"
"7歳","168","0","0","10","31","1","0","2","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0"
"8歳","196","0","1","1","29","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"9歳","147","0","0","1","22","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"10～14歳","339","0","0","2","43","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0"
"15～19歳","144","0","0","0","22","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","124","0","0","4","68","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0"
"30～39歳","98","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","1"
"40～49歳","75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50～59歳","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"60～69歳","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"70～79歳","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"80歳以上","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","2204","0","5","35","523","54","2","9","28","2","0","1","4","9","2","0","0","15","0","0","0","3","0","1"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2003年6週"
"集計期間終了週","2003年6週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

