"定点報告疾患 月報告分 保健所別"
"東京都"
"集計期間開始月","2021年4月"
"集計期間終了月","2021年4月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","1","1","2","1","0","0","2","0","0","",""
"中央区","2","6","1","2","0","0","0","0","0","",""
"みなと","3","3","8","0","0","0","1","0","0","",""
"新宿区","18","12","36","16","0","0","6","0","0","",""
"文京","5","0","0","2","0","0","4","0","0","",""
"台東","3","1","0","1","0","0","0","0","0","",""
"墨田区","4","0","0","3","0","0","5","0","0","",""
"江東区","22","9","3","10","0","0","0","0","0","",""
"品川区","2","1","0","4","0","0","0","0","0","",""
"目黒区","0","0","0","0","0","0","0","0","0","",""
"大田区","1","0","0","1","0","0","0","0","0","",""
"世田谷","0","0","0","0","0","0","4","0","0","",""
"渋谷区","34","2","7","18","0","0","0","0","0","",""
"中野区","6","0","2","4","0","0","0","0","0","",""
"杉並","2","0","0","2","0","0","2","0","0","",""
"池袋","8","2","1","10","0","0","0","0","0","",""
"北区","0","0","0","0","0","0","0","0","0","",""
"荒川区","0","0","0","0","0","0","0","0","0","",""
"板橋区","1","0","1","0","0","0","2","0","0","",""
"練馬区","0","0","0","0","0","0","0","0","0","",""
"足立","0","0","0","1","0","0","0","0","0","",""
"葛飾区","0","0","0","0","0","0","0","0","0","",""
"江戸川","4","2","1","4","0","0","0","0","0","",""
"八王子市","0","0","0","0","0","0","5","0","0","",""
"町田市","0","0","0","0","0","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","0","0","0","",""
"多摩立川","1","0","0","0","0","0","0","0","0","",""
"多摩府中","0","0","1","1","0","0","11","0","2","",""
"多摩小平","0","0","0","0","0","0","0","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","117","39","63","80","0","0","42","0","2","",""


"定点報告疾患 月報告分 保健所別"
"東京都"
"集計期間開始月","2021年4月"
"集計期間終了月","2021年4月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","0","0","0","0","0","0","4","0","0","",""
"中央区","5","1","1","1","0","0","0","0","0","",""
"みなと","3","1","0","1","0","0","0","0","0","",""
"新宿区","10","14","24","4","1","0","3","0","1","",""
"文京","1","0","0","0","0","0","1","0","0","",""
"台東","5","2","2","10","0","0","0","0","0","",""
"墨田区","2","0","0","0","0","0","2","0","0","",""
"江東区","1","0","0","0","0","0","0","0","0","",""
"品川区","0","0","0","0","0","0","0","0","0","",""
"目黒区","0","0","0","0","0","0","0","0","0","",""
"大田区","1","0","0","1","1","0","0","0","0","",""
"世田谷","0","0","0","0","0","0","0","0","0","",""
"渋谷区","8","7","1","0","0","0","0","0","0","",""
"中野区","1","0","1","0","0","0","0","0","0","",""
"杉並","3","0","0","1","0","0","1","0","0","",""
"池袋","8","2","1","1","0","0","0","0","0","",""
"北区","0","0","0","0","0","0","0","0","0","",""
"荒川区","1","0","1","1","0","0","0","0","0","",""
"板橋区","6","1","0","0","0","0","2","0","0","",""
"練馬区","0","0","0","0","0","0","0","0","0","",""
"足立","4","1","0","1","1","0","0","0","0","",""
"葛飾区","0","0","0","0","0","0","0","0","0","",""
"江戸川","9","2","2","0","1","0","0","0","0","",""
"八王子市","13","2","0","0","1","0","1","0","0","",""
"町田市","1","1","0","0","0","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","0","0","0","",""
"多摩立川","14","1","1","3","2","0","0","0","0","",""
"多摩府中","0","0","0","0","0","0","19","0","0","",""
"多摩小平","0","0","0","0","0","0","0","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","96","35","34","24","7","0","33","0","1","",""


"定点報告疾患 月報告分 保健所別"
"東京都"
"集計期間開始月","2021年4月"
"集計期間終了月","2021年4月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","1","1","2","1","0","0","6","0","0","2","2"
"中央区","7","7","2","3","0","0","0","0","0","3","0"
"みなと","6","4","8","1","0","0","1","0","0","2","1"
"新宿区","28","26","60","20","1","0","9","0","1","7","2"
"文京","6","0","0","2","0","0","5","0","0","1","1"
"台東","8","3","2","11","0","0","0","0","0","2","0"
"墨田区","6","0","0","3","0","0","7","0","0","2","1"
"江東区","23","9","3","10","0","0","0","0","0","2","0"
"品川区","2","1","0","4","0","0","0","0","0","1","0"
"目黒区","0","0","0","0","0","0","0","0","0","0","0"
"大田区","2","0","0","2","1","0","0","0","0","2","1"
"世田谷","0","0","0","0","0","0","4","0","0","0","2"
"渋谷区","42","9","8","18","0","0","0","0","0","5","1"
"中野区","7","0","3","4","0","0","0","0","0","2","0"
"杉並","5","0","0","3","0","0","3","0","0","2","2"
"池袋","16","4","2","11","0","0","0","0","0","3","1"
"北区","0","0","0","0","0","0","0","0","0","1","0"
"荒川区","1","0","1","1","0","0","0","0","0","1","0"
"板橋区","7","1","1","0","0","0","4","0","0","2","1"
