"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2009年18週"
"集計期間終了週","2009年18週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"～5ヶ月","0","0","0","0","7","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"～1歳","2","0","2","0","44","1","2","0","29","0","1","0","2","0","0","0","0","0","0","0"
"1歳","4","0","3","4","90","13","2","1","25","0","0","1","2","0","0","0","0","0","0","0"
"2歳","7","0","2","7","53","12","0","1","0","1","0","8","0","0","0","0","0","0","0","0"
"3歳","6","0","6","13","47","12","2","3","1","0","1","11","0","0","0","0","0","2","0","0"
"4歳","13","0","1","21","41","12","0","2","0","0","0","11","0","0","1","0","0","1","0","0"
"5歳","21","0","2","16","43","7","0","3","0","0","0","7","0","0","0","0","0","0","0","0"
"6歳","13","0","0","22","31","5","0","2","0","0","0","5","0","0","0","0","0","0","0","0"
"7歳","24","0","0","10","36","2","0","3","0","0","0","7","0","0","0","0","0","2","0","0"
"8歳","23","0","0","11","20","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0"
"9歳","16","0","0","8","18","1","0","0","0","0","0","1","0","0","0","0","0","1","1","0"
"10～14歳","51","0","0","14","43","1","0","1","0","0","1","2","0","0","1","0","0","0","0","0"
"15～19歳","26","0","0","2","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","13","0","0","8","31","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0"
"30～39歳","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40～49歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0"
"50～59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"70～79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","230","0","16","136","515","67","6","17","55","1","4","54","4","1","2","9","0","6","1","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2009年18週"
"集計期間終了週","2009年18週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"～5ヶ月","0","0","0","0","9","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","1","0","3","2","31","3","2","0","19","0","0","0","1","0","0","0","0","0","0","0"
"1歳","8","0","4","4","78","14","3","5","20","0","0","1","1","0","0","0","0","0","0","0"
"2歳","6","0","2","7","48","13","0","3","4","0","0","7","1","0","0","1","0","0","1","0"
"3歳","12","0","4","9","42","11","0","2","0","0","1","12","0","0","0","0","0","0","1","0"
"4歳","8","0","1","16","45","6","0","3","1","0","0","8","0","0","0","0","0","0","0","0"
"5歳","18","0","0","20","35","6","1","4","0","0","0","7","0","0","0","0","1","2","0","0"
"6歳","13","0","0","17","22","4","0","1","0","0","0","2","0","0","0","0","0","0","0","0"
"7歳","25","0","1","11","29","1","0","0","0","0","0","4","0","0","0","0","0","0","1","0"
"8歳","20","0","1","19","25","2","0","1","0","0","0","2","0","0","0","0","0","1","0","0"
"9歳","12","0","0","4","23","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10～14歳","43","0","0","11","26","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0"
"15～19歳","25","0","0","4","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","23","0","0","17","78","2","0","0","0","4","1","0","0","0","0","0","0","0","0","0"
"30～39歳","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"40～49歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"50～59歳","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"60～69歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","244","0","16","141","501","66","6","19","44","4","2","52","3","0","1","7","1","3","3","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2009年18週"
"集計期間終了週","2009年18週"
"性別","男女合計"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"～5ヶ月","0","0","0","0","16","2","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"～1歳","3","0","5","2","75","4","4","0","48","0","1","0","3","0","0","0","0","0","0","0"
"1歳","12","0","7","8","168","27","5","6","45","0","0","2","3","0","0","0","0","0","0","0"
"2歳","13","0","4","14","101","25","0","4","4","1","0","15","1","0","0","1","0","0","1","0"
"3歳","18","0","10","22","89","23","2","5","1","0","2","23","0","0","0","0","0","2","1","0"
"4歳","21","0","2","37","86","18","0","5","1","0","0","19","0","0","1","0","0","1","0","0"
"5歳","39","0","2","36","78","13","1","7","0","0","0","14","0","0","0","0","1","2","0","0"
"6歳","26","0","0","39","53","9","0","3","0","0","0","7","0","0","0","0","0","0","0","0"
"7歳","49","0","1","21","65","3","0","3","0","0","0","11","0","0","0","0","0","2","1","0"
"8歳","43","0","1","30","45","3","0","2","0","0","0","3","0","0","0","0","0","1","0","0"
"9歳","28","0","0","12","41","3","0","0","0","0","0","1","0","0","0","0","0","1","1","0"
"10～14歳","94","0","0","25","69","1","0","1","0","0","1","11","0","0","1","0","0","0","0","0"
"15～19歳","51","0","0","6","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","36","0","0","25","109","2","0","0","0","4","2","0","0","0","0","2","0","0","0","0"
"30～39歳","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"40～49歳","6","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","0","0","0","0"
"50～59歳","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"60～69歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"70～79歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","474","0","32","277","1016","133","12","36","99","5","6","106","7","1","3","16","1","9","4","0"
"定点数","283","147","147","147","147","147","147","147","147","147","147","147","147","147","37","37","24","24","24","24"


