"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2001年12週
"集計期間終了週",2001年12週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","343","312","655","178"
"RSウイルス感染症","0","0","0","142"
"咽頭結膜熱","1","3","4","142"
"Ａ群溶血性レンサ球菌咽頭炎","24","29","53","142"
"感染性胃腸炎","412","374","786","142"
"水痘","88","83","171","142"
"手足口病","4","8","12","142"
"伝染性紅斑","34","26","60","142"
"突発性発しん","42","24","66","142"
"百日咳","0","1","1","142"
"風しん","1","1","2","142"
"ヘルパンギーナ","3","1","4","142"
"麻しん（成人麻しん以外）","3","6","9","142"
"流行性耳下腺炎","68","62","130","142"
"不明発しん症","5","3","8","142"
"川崎病","1","0","1","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","4","4","8","14"
"急性脳炎(日本脳炎を除く)","0","0","0","25"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","1","0","1","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","2","0","2","25"
