"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2024年41週
"集計期間終了週",2024年41週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","232","163","395","418"
"新型コロナウイルス感染症（COVID-19）","360","398","758","418"
"RSウイルス感染症","33","20","53","263"
"咽頭結膜熱","22","21","43","263"
"Ａ群溶血性レンサ球菌咽頭炎","236","178","414","263"
"感染性胃腸炎","403","295","698","263"
"水痘","12","21","33","263"
"手足口病","1761","1482","3243","263"
"伝染性紅斑","112","110","222","263"
"突発性発しん","23","23","46","263"
"ヘルパンギーナ","55","53","108","263"
"流行性耳下腺炎","1","8","9","263"
"不明発しん症","6","6","12","263"
"川崎病","0","1","1","263"
"急性出血性結膜炎","0","1","1","39"
"流行性角結膜炎","8","5","13","39"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","4","4","8","25"
"マイコプラズマ肺炎","39","44","83","25"
"クラミジア肺炎(オウム病は除く)","0","1","1","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","5","4","9","25"
"COVID-19入院","56","35","91","25"
