"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2017年11週"
"集計期間終了週","2017年11週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"～5ヶ月","6","1","0","0","5","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"～1歳","18","5","2","2","45","2","1","0","13","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"1歳","60","8","6","7","141","4","4","0","36","0","0","2","3","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"2歳","81","4","7","18","114","3","0","1","6","0","0","0","0","1","0","1","0","0","0","0","2","1","0","0","0","0","0","1","0"
"3歳","101","1","3","31","106","3","1","2","1","0","0","2","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0"
"4歳","150","0","10","57","120","5","2","3","0","0","0","3","1","1","0","0","0","0","0","0","1","2","0","0","1","0","1","1","1"
"5歳","183","0","2","41","119","6","0","0","0","0","0","3","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0"
"6歳","193","0","3","42","88","4","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","205","0","0","35","67","4","0","1","0","0","0","4","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"8歳","154","0","1","25","58","2","1","1","0","0","0","5","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
